row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Cổ tức phải thu,Ngắn hạn > Cổ tức phải thu,Cổ tức phải thu,38.722.599.353,-,38722599353.0,
Lãi phải thu từ các bên khác,Ngắn hạn > Lãi phải thu từ các bên khác,Lãi phải thu từ các bên khác,25.022.137.775,15.573.413.943,25022137775.0,15573413943.0
Lãi ngân hàng,Ngắn hạn > Lãi ngân hàng,Lãi ngân hàng,15.410.873.279,16.985.532.887,15410873279.0,16985532887.0
Phải thu bên liên quan (Thuyết minh số 31),Ngắn hạn > Phải thu bên liên quan (Thuyết minh số 31),Phải thu bên liên quan (Thuyết minh số 31),16.727.557.396,17.512.649.845,16727557396.0,17512649845.0
Các khoản ký quỹ,Ngắn hạn > Các khoản ký quỹ,Các khoản ký quỹ,7.345.672.934,1.718.738.251,7345672934.0,1718738251.0
Tạm ứng cho nhân viên,Ngắn hạn > Tạm ứng cho nhân viên,Tạm ứng cho nhân viên,7.208.818.205,4.124.146.835,7208818205.0,4124146835.0
Phải thu từ nhân viên,Ngắn hạn > Phải thu từ nhân viên,Phải thu từ nhân viên,5.704.272.047,3.886.767.855,5704272047.0,3886767855.0
Khác,Ngắn hạn > Khác,Khác,11.522.689.146,6.968.610.388,11522689146.0,6968610388.0
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,127.664.620.135,66.769.860.004,127664620135.0,66769860004.0
Dư phòng nợ phải thu khó đòi,Ngắn hạn > Dư phòng nợ phải thu khó đòi,Dư phòng nợ phải thu khó đòi,(4.261.316.500),(15.087.693.330),-4261316500.0,-15087693330.0
GIÁ TRỊ THUÀN,Ngắn hạn > GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,123.403.303.635,51.682.166.674,123403303635.0,51682166674.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Ký quỹ cho bên liên quan(Thuyết minh số 31),Dài hạn > Ký quỹ cho bên liên quan(Thuyết minh số 31),Ký quỹ cho bên liên quan(Thuyết minh số 31),1.055.847.327,965.279.031,1055847327.0,965279031.0
Ký quỹ cho bên khác,Dài hạn > Ký quỹ cho bên khác,Ký quỹ cho bên khác,673.199.823,680.990.000,673199823.0,680990000.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,1.729.047.150,1.646.269.031,1729047150.0,1646269031.0
GIÁ THỊ THUÀN,Dài hạn > GIÁ THỊ THUÀN,GIÁ THỊ THUÀN,125.132.350.785,53.328.435.705,125132350785.0,53328435705.0
