row_label_raw,row_label_full,col_0,Số cuối năm(cổ phiếu),Số đầu năm(cổ phiếu),numeric__Số cuối năm(cổ phiếu),numeric__Số đầu năm(cổ phiếu)
Cổ phiếu được phép phát hành,Cổ phiếu được phép phát hành,Cổ phiếu được phép phát hành,75.559.837,57.368.567,75559837.0,57368567.0
Cổ phiếu đã phát hành và góp vốn đầy đủCổ phiếu phổ thông,Cổ phiếu đã phát hành và góp vốn đầy đủCổ phiếu phổ thông,Cổ phiếu đã phát hành và góp vốn đầy đủCổ phiếu phổ thông,75.559.837,57.368.567,75559837.0,57368567.0
Cổ phiếu quỹCổ phiếu phổ thông,Cổ phiếu quỹCổ phiếu phổ thông,Cổ phiếu quỹCổ phiếu phổ thông,-,(3.972.490),,-3972490.0
Cổ phiếu đang lưu hànhCổ phiếu phổ thông,Cổ phiếu đang lưu hànhCổ phiếu phổ thông,Cổ phiếu đang lưu hànhCổ phiếu phổ thông,75.559.837,53.396.077,75559837.0,53396077.0
