row_label_raw,row_label_full,Trong đó:,Trong đó:_1,numeric__Trong đó:_1
Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,24.681.456.749,24681456749.0
Vay dài hạn,Vay dài hạn,Vay dài hạn,88.502.187.970,88502187970.0
