row_label_raw,row_label_full,Phải trả bên liên quan (Thuyết minh số 31),Số cuối năm > 1.444.500.000,VND Số đầu năm > 900.000.000,numeric__Số cuối năm > 1.444.500.000,numeric__VND Số đầu năm > 900.000.000
Cổ tức phải trả,Cổ tức phải trả,Cổ tức phải trả,600.061.065,532.868.040,600061065.0,532868040.0
"Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn",568.012.972,872.889.282,568012972.0,872889282.0
Khác,Khác,Khác,892.440.460,744.386.467,892440460.0,744386467.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,3.505.014.497,3.050.143.789,3505014497.0,3050143789.0
