row_label_raw,row_label_full,col_0,Năm nayTriệu đồng,Năm trước(Trình bày lại)Triệu đồng,numeric__Năm nayTriệu đồng,numeric__Năm trước(Trình bày lại)Triệu đồng
Lãi thuần phân bổ cho các cổ đông của Ngân hàng (triệu đồng),Lãi thuần phân bổ cho các cổ đông của Ngân hàng (triệu đồng),Lãi thuần phân bổ cho các cổ đông của Ngân hàng (triệu đồng),1.559.978,1.117.657,1559978.0,1117657.0
"Số phân bổ vào quỹ khen thưởng, phúc lợi(triệu đồng) (*)","Số phân bổ vào quỹ khen thưởng, phúc lợi(triệu đồng) (*)","Số phân bổ vào quỹ khen thưởng, phúc lợi(triệu đồng) (*)",-,(33.430),,-33430.0
Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu (triệu đồng),Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu (triệu đồng),Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu (triệu đồng),1.559.978,1.084.227,1559978.0,1084227.0
Bình quân gia quyền của số cổ phiếu phổ thông đang lưu hành (không bao gồm cổ phiếu quỹ) (cổ phiếu),Bình quân gia quyền của số cổ phiếu phổ thông đang lưu hành (không bao gồm cổ phiếu quỹ) (cổ phiếu),Bình quân gia quyền của số cổ phiếu phổ thông đang lưu hành (không bao gồm cổ phiếu quỹ) (cổ phiếu),579.074.928,571.311.355,579074928.0,571311355.0
Lãi cơ bản trên mỗi cổ phiếu (đồng/cổ phiếu),Lãi cơ bản trên mỗi cổ phiếu (đồng/cổ phiếu),Lãi cơ bản trên mỗi cổ phiếu (đồng/cổ phiếu),2.694,1.898,2694.0,1898.0
