row_label_raw,row_label_full,Bên liên quan,Các giao dịch,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Các giao dịch,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,,,
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Nhận tiền gửi không kỳ hạnRút tiền gửi không kỳ hạnNhận tiền gửi có kỳ hạnRút tiền gửi có kỳ hạnNhận tiền gửi tiết kiệmcó kỳ hạnRút tiền gửi tiết kiệmcó kỳ hạnTrả lãi tiền gửiThù lao và phụ cấp,75.943(70.756)3(103)476(14.030)(1.780)(32.812),1.360.897(1.360.379)24(319)523.753(211.702)(8.922)(29.066),,,
Ban Điều hành,Ban Điều hành,Ban Điều hành,Nhận tiền gửi không kỳ hạnRút tiền gửi không kỳ hạnNhận tiền gửi có kỳ hạnRút tiền gửi có kỳ hạnNhận tiền gửi tiết kiệm có kỳ hạnRút tiền gửi tiết kiệm có kỳ hạnThu gốc từ cho vayThu lãi từ cho vayTrả lãi tiền gửiTrả lãi phát hành giấy tờcó giáTiền lương và phụ cấp,32.056(32.101)39(1.045)---(57)(4)(21.257),60.467(60.179)5.877(5.978)561(720)1523(271)(17)(13.953),,,
Ban Kiểm soát,Ban Kiểm soát,Ban Kiểm soát,Nhận tiền gửi không kỳ hạnRút tiền gửi không kỳ hạnNhận tiền gửi có kỳ hạnRút tiền gửi có kỳ hạnNhận tiền gửi tiết kiệmcó kỳ hạnRút tiền gửi tiết kiệmcó kỳ hạnTrả lãi tiền gửiThù lao và phụ cấp,9.964(10.887)3(821)7(80)(18)(3.352),19.864(20.107)1.210(1.448)698(2.215)(160)(3.187),,,
