row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Phải thu giao dịch thể,Phải thu giao dịch thể,Phải thu giao dịch thể,464.969,125.504,464969.0,125504.0
Phải thu nghiệp vụ liên quan LC UPAS,Phải thu nghiệp vụ liên quan LC UPAS,Phải thu nghiệp vụ liên quan LC UPAS,188.785,46.313,188785.0,46313.0
Tạm ứng hoạt động nghiệp vụ,Tạm ứng hoạt động nghiệp vụ,Tạm ứng hoạt động nghiệp vụ,137.632,69.453,137632.0,69453.0
Phải thu từ nghiệp vụ bán nợ (i),Phải thu từ nghiệp vụ bán nợ (i),Phải thu từ nghiệp vụ bán nợ (i),132.865,1.168.367,132865.0,1168367.0
Tạm ứng chỉ phí hoạt động cho đối tác,Tạm ứng chỉ phí hoạt động cho đối tác,Tạm ứng chỉ phí hoạt động cho đối tác,94.130,52.287,94130.0,52287.0
Phải thu bán chứng khoán (ii),Phải thu bán chứng khoán (ii),Phải thu bán chứng khoán (ii),89.728,35.855,89728.0,35855.0
Tạm ứng mua sắm tài sản (iv),Tạm ứng mua sắm tài sản (iv),Tạm ứng mua sắm tài sản (iv),81.277,50.467,81277.0,50467.0
Tài sản thiếu chờ xử lý (iii),Tài sản thiếu chờ xử lý (iii),Tài sản thiếu chờ xử lý (iii),74.210,74.299,74210.0,74299.0
"Đặt cọc, ký quỹ, thể chấp, cảm cố","Đặt cọc, ký quỹ, thể chấp, cảm cố","Đặt cọc, ký quỹ, thể chấp, cảm cố",66.846,77.886,66846.0,77886.0
Phải thu Công ty Cổ phần Đầu tư Bất động sảnAn Bình (v),Phải thu Công ty Cổ phần Đầu tư Bất động sảnAn Bình (v),Phải thu Công ty Cổ phần Đầu tư Bất động sảnAn Bình (v),13.245,13.245,13245.0,13245.0
Phải thu tiền đặt cọc quyền mua cổ phần Công tyCổ phần Dược phẩm Viễn Đông (DVD) (vi),Phải thu tiền đặt cọc quyền mua cổ phần Công tyCổ phần Dược phẩm Viễn Đông (DVD) (vi),Phải thu tiền đặt cọc quyền mua cổ phần Công tyCổ phần Dược phẩm Viễn Đông (DVD) (vi),5.225,5.225,5225.0,5225.0
Phải thu liên quan đến góp vốn đầu tư -EVN Tây Nguyên,Phải thu liên quan đến góp vốn đầu tư -EVN Tây Nguyên,Phải thu liên quan đến góp vốn đầu tư -EVN Tây Nguyên,3.333,3.333,3333.0,3333.0
Các khoản phải thu khác,Các khoản phải thu khác,Các khoản phải thu khác,39.256,25.666,39256.0,25666.0
,,,1.391.501,1.747.900,1391501.0,1747900.0
