row_label_raw,row_label_full,Chỉ tiêu > Số đầu năm > Tăng vốn trong năm (*) > Lợi nhuận trong năm,Vốn điều lệ Triệu đồng > 5.713.114 > 1.256.885 > -,Thặng dư vốn cổ phần Triệu đồng > - > 34.279 > -,Vốn đầu tư XDCB Triệu đồng > 994 > -,Quỹ dự trữ bổ sung vốn điều lệ Triệu đồng > 198.883 > -,Quỹ dự phòng tài chính Triệu đồng > 565.338 > -,Quỹ đầu tư phát triển Triệu đồng > 27.840 > -,Quỹ khác thuộc vốn chủ sở hữu Triệu đồng > 19.158 > -,Lợi nhuận chưa phân phối Triệu đồng > 2.386.022 > - > 1.559.978,Tổng cộng Triệu đồng > 8.911.349 > 1.291.164 > 1.559.978,numeric__Vốn điều lệ Triệu đồng > 5.713.114 > 1.256.885 > -,numeric__Thặng dư vốn cổ phần Triệu đồng > - > 34.279 > -,numeric__Vốn đầu tư XDCB Triệu đồng > 994 > -,numeric__Quỹ dự trữ bổ sung vốn điều lệ Triệu đồng > 198.883 > -,numeric__Quỹ dự phòng tài chính Triệu đồng > 565.338 > -,numeric__Quỹ đầu tư phát triển Triệu đồng > 27.840 > -,numeric__Quỹ khác thuộc vốn chủ sở hữu Triệu đồng > 19.158 > -,numeric__Lợi nhuận chưa phân phối Triệu đồng > 2.386.022 > - > 1.559.978,numeric__Tổng cộng Triệu đồng > 8.911.349 > 1.291.164 > 1.559.978
Trích lập các quỹ,Trích lập các quỹ,Trích lập các quỹ,-,-,-,82.340,158.818,4.905,-,(246.063),-,,,,82340.0,158818.0,4905.0,,-246063.0,
Trích quỹ khen thưởng phúc lợi,Trích quỹ khen thưởng phúc lợi,Trích quỹ khen thưởng phúc lợi,-,-,-,-,-,-,-,(33.430),(33.430),,,,,,,,-33430.0,-33430.0
Số cuối năm,Số cuối năm,Số cuối năm,6.969.999,34.279,994,281.223,724.156,32.745,19.158,3.666.507,11.729.061,6969999.0,34279.0,994.0,281223.0,724156.0,32745.0,19158.0,3666507.0,11729061.0
