row_label_raw,row_label_full,Số đầu năm,Năm nayTriệu đồng > 204.694,Năm trướcTriệu đồng > 175.771,numeric__Năm nayTriệu đồng > 204.694,numeric__Năm trướcTriệu đồng > 175.771
Hoàn nhập dự phòng tài sản có rủi ro tín dụng,Hoàn nhập dự phòng tài sản có rủi ro tín dụng,Hoàn nhập dự phòng tài sản có rủi ro tín dụng,(302),(304),-302.0,-304.0
Trích lập dự phòng tài sản khác,Trích lập dự phòng tài sản khác,Trích lập dự phòng tài sản khác,18.216,29.227,18216.0,29227.0
Số cuối năm,Số cuối năm,Số cuối năm,222.608,204.694,222608.0,204694.0
