row_label_raw,row_label_full,col_0,Tập đoàn,Tập đoàn_1,Công ty,Công ty_1,numeric__Tập đoàn,numeric__Tập đoàn_1,numeric__Công ty,numeric__Công ty_1
,,,2017Nghìn VND,2016Nghìn VND,2017Nghìn VND,2016Nghìn VND,,,,
Lãi từ hoạt động tài chính,Lãi từ hoạt động tài chính,Lãi từ hoạt động tài chính,9.505.661,2.314.252,14.265,2.516,9505661.0,2314252.0,14265.0,2516.0
Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,31.244.195,33.633.062,-,-,31244195.0,33633062.0,,
Nợ đã đối trừ với một công ty liên quan,Nợ đã đối trừ với một công ty liên quan,Nợ đã đối trừ với một công ty liên quan,-,185.000.000,-,85.000.000,,185000000.0,,85000000.0
Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,1.249.736,99.244,-,-,1249736.0,99244.0,,
,,,41.999.592,221.046.558,14.265,85.002.516,41999592.0,221046558.0,14265.0,85002516.0
