row_label_raw,row_label_full,col_0,Vốn cổ phần Nghìn VND,Thặng dư vốn cổ phần Nghìn VND,Lợi nhuận chưa phân phối Nghìn VND,Tổng cộng Nghìn VND,numeric__Vốn cổ phần Nghìn VND,numeric__Thặng dư vốn cổ phần Nghìn VND,numeric__Lợi nhuận chưa phân phối Nghìn VND,numeric__Tổng cộng Nghìn VND
Số dư tại ngày 1 tháng 1 năm 2016,Số dư tại ngày 1 tháng 1 năm 2016,Số dư tại ngày 1 tháng 1 năm 2016,7.194.473.280,1.944.327.324,222.688.093,9.361.488.697,7194473280.0,1944327324.0,222688093.0,9361488697.0
Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,-,-,82.292.545,82.292.545,,,82292545.0,82292545.0
Số dư tại ngày 1 tháng 1 năm 2017,Số dư tại ngày 1 tháng 1 năm 2017,Số dư tại ngày 1 tháng 1 năm 2017,7.194.473.280,1.944.327.324,304.980.638,9.443.781.242,7194473280.0,1944327324.0,304980638.0,9443781242.0
Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,-,-,11.265,11.265,,,11265.0,11265.0
Số dư tại ngày 31 tháng 12 năm 2017,Số dư tại ngày 31 tháng 12 năm 2017,Số dư tại ngày 31 tháng 12 năm 2017,7.194.473.280,1.944.327.324,304.991.903,9.443.792.507,7194473280.0,1944327324.0,304991903.0,9443792507.0
