row_label_raw,row_label_full,col_0,31/12/2017%/năm,31/12/2016%/năm,numeric__31/12/2017%/năm,numeric__31/12/2016%/năm
Tiền gửi có kỳ hạn của các TCTD khác bằng VND,Tiền gửi có kỳ hạn của các TCTD khác bằng VND,Tiền gửi có kỳ hạn của các TCTD khác bằng VND,"1,20% - 5,00%","1,90% - 5,90%",,
Tiền gửi có kỳ hạn của các TCTD khác bằng ngoại tệ,Tiền gửi có kỳ hạn của các TCTD khác bằng ngoại tệ,Tiền gửi có kỳ hạn của các TCTD khác bằng ngoại tệ,"1,60% - 3,00%","0,10% - 1,75%",,
Tiền vay các TCTD khác bằng VND,Tiền vay các TCTD khác bằng VND,Tiền vay các TCTD khác bằng VND,"1,10% - 5,95%","3,30% - 6,00%",,
Tiền vay các TCTD khác bằng ngoại tệ,Tiền vay các TCTD khác bằng ngoại tệ,Tiền vay các TCTD khác bằng ngoại tệ,"0,75% - 2,79%","1,51% - 2,36%",,
