row_label_raw,row_label_full,Tiền gửi tại NHNN Việt Nam,31/12/2017triệu VND > 2.970.959,31/12/2016triệu VND > 1.880.377,numeric__31/12/2017triệu VND > 2.970.959,numeric__31/12/2016triệu VND > 1.880.377
Tiền gửi tại Ngân hàng Trung ương Lào,Tiền gửi tại Ngân hàng Trung ương Lào,Tiền gửi tại Ngân hàng Trung ương Lào,48.354,185.140,48354.0,185140.0
Tiền gửi tại Ngân hàng Quốc gia Campuchia,Tiền gửi tại Ngân hàng Quốc gia Campuchia,Tiền gửi tại Ngân hàng Quốc gia Campuchia,723.346,653.240,723346.0,653240.0
,,,3.742.659,2.718.757,3742659.0,2718757.0
