row_label_raw,row_label_full,"Tổ chức tài trợ, ủy thác đầu tư",31/12/2017 triệu VND,31/12/2016 triệu VND,numeric__31/12/2017 triệu VND,numeric__31/12/2016 triệu VND
"Vay trung, dài hạn từ Dự án Tài trợ Doanh nghiệp vừa và nhỏ giai đoạn II và Dự án Tài trợ Doanh nghiệp vừa và nhỏ giai đoạn III","Vay trung, dài hạn từ Dự án Tài trợ Doanh nghiệp vừa và nhỏ giai đoạn II và Dự án Tài trợ Doanh nghiệp vừa và nhỏ giai đoạn III","Vay trung, dài hạn từ Dự án Tài trợ Doanh nghiệp vừa và nhỏ giai đoạn II và Dự án Tài trợ Doanh nghiệp vừa và nhỏ giai đoạn III",418.205,389.848,418205.0,389848.0
Vay dài hạn Dự án Phát triển Năng lượng tái tạo,Vay dài hạn Dự án Phát triển Năng lượng tái tạo,Vay dài hạn Dự án Phát triển Năng lượng tái tạo,470.391,419.039,470391.0,419039.0
"Vay trung, dài hạn từ Dự án chuyển đổi Nông thôn bền vững","Vay trung, dài hạn từ Dự án chuyển đổi Nông thôn bền vững","Vay trung, dài hạn từ Dự án chuyển đổi Nông thôn bền vững",173.399,-,173399.0,
"Vay trung, dài hạn từ Dự án Tài trợ lưới điện thông minh","Vay trung, dài hạn từ Dự án Tài trợ lưới điện thông minh","Vay trung, dài hạn từ Dự án Tài trợ lưới điện thông minh",2.166,,2166.0,
,,,1.064.161,808.887,1064161.0,808887.0
