row_label_raw,row_label_full,col_0,31/12/2017 triệu VND,31/12/2016 triệu VND,numeric__31/12/2017 triệu VND,numeric__31/12/2016 triệu VND
Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,12.701.439,17.816.028,12701439.0,17816028.0
Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,-,5.137,,5137.0
,,,12.701.439,17.821.165,12701439.0,17821165.0
