row_label_raw,row_label_full,col_0,2017triệu VND,2016triệu VND,numeric__2017triệu VND,numeric__2016triệu VND
Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,1.526.170,409.808,1526170.0,409808.0
Dịch vụ thanh toán,Dịch vụ thanh toán,Dịch vụ thanh toán,191.422,135.519,191422.0,135519.0
Hoạt động ngân quỹ,Hoạt động ngân quỹ,Hoạt động ngân quỹ,16.011,17.618,16011.0,17618.0
"Dịch vụ đại lý, tư vấn","Dịch vụ đại lý, tư vấn","Dịch vụ đại lý, tư vấn",1.242.838,191.869,1242838.0,191869.0
Dịch vụ khác,Dịch vụ khác,Dịch vụ khác,75.899,64.802,75899.0,64802.0
Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,69.305,71.743,69305.0,71743.0
Dịch vụ thanh toán,Dịch vụ thanh toán,Dịch vụ thanh toán,44.470,21.980,44470.0,21980.0
Hoạt động ngân quỹ,Hoạt động ngân quỹ,Hoạt động ngân quỹ,10.179,19.206,10179.0,19206.0
Dịch vụ khác,Dịch vụ khác,Dịch vụ khác,14.656,30.557,14656.0,30557.0
Lãi thuần từ hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,1.456.865,338.065,1456865.0,338065.0
