row_label_raw,row_label_full,col_0,2017triệu VND,2016triệu VND,numeric__2017triệu VND,numeric__2016triệu VND
"Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí",28.134,35.777,28134.0,35777.0
Chi phí cho nhân viên,Chi phí cho nhân viên,Chi phí cho nhân viên,1.566.067,1.393.682,1566067.0,1393682.0
Chi lương và phụ cấp,Chi lương và phụ cấp,Chi lương và phụ cấp,1.356.709,1.246.423,1356709.0,1246423.0
Các khoản chi đóng góp theo lương,Các khoản chi đóng góp theo lương,Các khoản chi đóng góp theo lương,84.156,73.781,84156.0,73781.0
Chi trợ cấp và chi khác cho nhân viên,Chi trợ cấp và chi khác cho nhân viên,Chi trợ cấp và chi khác cho nhân viên,125.202,73.478,125202.0,73478.0
Chi về tài sản,Chi về tài sản,Chi về tài sản,408.687,413.712,408687.0,413712.0
Trong đó:- Khấu hao tài sản cố định,Trong đó:- Khấu hao tài sản cố định,Trong đó:- Khấu hao tài sản cố định,116.641,123.355,116641.0,123355.0
Chi cho hoạt động quản lý công vụ,Chi cho hoạt động quản lý công vụ,Chi cho hoạt động quản lý công vụ,468.580,397.015,468580.0,397015.0
Trong đó:- Công tác phí,Trong đó:- Công tác phí,Trong đó:- Công tác phí,20.176,13.921,20176.0,13921.0
- Chi về các hoạt động đoàn thể của TCTD,- Chi về các hoạt động đoàn thể của TCTD,- Chi về các hoạt động đoàn thể của TCTD,107,103,107.0,103.0
"Chi nộp phí bảo hiểm, bảo toàn tiền gửi của KH","Chi nộp phí bảo hiểm, bảo toàn tiền gửi của KH","Chi nộp phí bảo hiểm, bảo toàn tiền gửi của KH",143.148,121.078,143148.0,121078.0
Hoàn nhập dự phòng giảm giá góp vốn đầu tư dài hạn,Hoàn nhập dự phòng giảm giá góp vốn đầu tư dài hạn,Hoàn nhập dự phòng giảm giá góp vốn đầu tư dài hạn,5.947,(1.464),5947.0,-1464.0
Chi dự phòng rủi ro khác,Chi dự phòng rủi ro khác,Chi dự phòng rủi ro khác,276.334,147.959,276334.0,147959.0
,,,2.896.897,2.507.759,2896897.0,2507759.0
