row_label_raw,row_label_full,col_0,31/12/2017triệu VND,31/12/2016triệu VND,numeric__31/12/2017triệu VND,numeric__31/12/2016triệu VND
Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,12.268.348,10.788.497,12268348.0,10788497.0
Chứng khoán nợ,Chứng khoán nợ,Chứng khoán nợ,12.234.750,10.754.899,12234750.0,10754899.0
Trái phiếu Chính phủ,Trái phiếu Chính phủ,Trái phiếu Chính phủ,7.996.543,6.426.047,7996543.0,6426047.0
Trái phiếu do các TCTD khác trong nước phát hành,Trái phiếu do các TCTD khác trong nước phát hành,Trái phiếu do các TCTD khác trong nước phát hành,2.799.851,2.599.788,2799851.0,2599788.0
Trái phiếu do các TCKT trong nước phát hành,Trái phiếu do các TCKT trong nước phát hành,Trái phiếu do các TCKT trong nước phát hành,1.438.356,1.729.064,1438356.0,1729064.0
Chứng khoán vốn,Chứng khoán vốn,Chứng khoán vốn,33.598,33.598,33598.0,33598.0
Chứng khoán vốn do các TCTD khác trong nước phát hành,Chứng khoán vốn do các TCTD khác trong nước phát hành,Chứng khoán vốn do các TCTD khác trong nước phát hành,796,796,796.0,796.0
Chứng khoán vốn do các TCKT trong nước phát hành,Chứng khoán vốn do các TCKT trong nước phát hành,Chứng khoán vốn do các TCKT trong nước phát hành,32.802,32.802,32802.0,32802.0
Dự phòng giảm giá chứng khoán sẵn sàng để bán,Dự phòng giảm giá chứng khoán sẵn sàng để bán,Dự phòng giảm giá chứng khoán sẵn sàng để bán,(125.904),(125.790),-125904.0,-125790.0
- Dự phòng cụ thể,- Dự phòng cụ thể,- Dự phòng cụ thể,(107.901),(108.050),-107901.0,-108050.0
- Dự phòng chung,- Dự phòng chung,- Dự phòng chung,(18.003),(17.740),-18003.0,-17740.0
,,,12.142.444,10.662.707,12142444.0,10662707.0
