row_label_raw,row_label_full,col_0,2017 triệu VND,2016 triệu VND,numeric__2017 triệu VND,numeric__2016 triệu VND
Lợi nhuận thuần phân bổ cho các cổ đông của Ngân hàng Bình quân gia quyền của số cổ phiếu phổ thông đang lưu hành (cổ phiếu),Lợi nhuận thuần phân bổ cho các cổ đông của Ngân hàng Bình quân gia quyền của số cổ phiếu phổ thông đang lưu hành (cổ phiếu),Lợi nhuận thuần phân bổ cho các cổ đông của Ngân hàng Bình quân gia quyền của số cổ phiếu phổ thông đang lưu hành (cổ phiếu),1.539.128,913.248,1539128.0,913248.0
Lợi nhuận thuần phân bổ cho các cổ đông của Ngân hàng Bình quân gia quyền của số cổ phiếu phổ thông đang lưu hành (cổ phiếu),Lợi nhuận thuần phân bổ cho các cổ đông của Ngân hàng Bình quân gia quyền của số cổ phiếu phổ thông đang lưu hành (cổ phiếu),Lợi nhuận thuần phân bổ cho các cổ đông của Ngân hàng Bình quân gia quyền của số cổ phiếu phổ thông đang lưu hành (cổ phiếu),1.019.466.887,1.019.466.887,1019466887.0,1019466887.0
Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),1.510,896,1510.0,896.0
