row_label_raw,row_label_full,Tại ngày 31 tháng 12 năm 2017,Giá trị ghi số kế toán(theo tỷ giá tại ngày lập báo cáo) > Tài sản triệu VND > Tại ngày 31 tháng 12 năm 2017,Giá trị ghi số kế toán(theo tỷ giá tại ngày lập báo cáo) > Nợ phải trả triệu VND > Tại ngày 31 tháng 12 năm 2017,Giá trị ghi số kế toán(theo tỷ giá tại ngày lập báo cáo) > Giá trị ròng triệu VND > Tại ngày 31 tháng 12 năm 2017,numeric__Giá trị ghi số kế toán(theo tỷ giá tại ngày lập báo cáo) > Tài sản triệu VND > Tại ngày 31 tháng 12 năm 2017,numeric__Giá trị ghi số kế toán(theo tỷ giá tại ngày lập báo cáo) > Nợ phải trả triệu VND > Tại ngày 31 tháng 12 năm 2017,numeric__Giá trị ghi số kế toán(theo tỷ giá tại ngày lập báo cáo) > Giá trị ròng triệu VND > Tại ngày 31 tháng 12 năm 2017
Công cụ TC phái sinh tiền tệ,Công cụ TC phái sinh tiền tệ,Công cụ TC phái sinh tiền tệ,635.472,(499.207),136.265,635472.0,-499207.0,136265.0
Giao dịch kỳ hạn tiền tệ,Giao dịch kỳ hạn tiền tệ,Giao dịch kỳ hạn tiền tệ,31.290,(28.974),2.316,31290.0,-28974.0,2316.0
Giao dịch hoán đối kỳ hạn,Giao dịch hoán đối kỳ hạn,Giao dịch hoán đối kỳ hạn,604.182,(470.233),133.949,604182.0,-470233.0,133949.0
Tại ngày 31 tháng 12 năm 2016,Tại ngày 31 tháng 12 năm 2016,Tại ngày 31 tháng 12 năm 2016,Tại ngày 31 tháng 12 năm 2016,Tại ngày 31 tháng 12 năm 2016,Tại ngày 31 tháng 12 năm 2016,,,
Công cụ TC phái sinh tiền tệ,Tại ngày 31 tháng 12 năm 2016 > Công cụ TC phái sinh tiền tệ,Công cụ TC phái sinh tiền tệ,1.043.249,(998.671),44.578,1043249.0,-998671.0,44578.0
Giao dịch kỳ hạn tiền tệ,Tại ngày 31 tháng 12 năm 2016 > Giao dịch kỳ hạn tiền tệ,Giao dịch kỳ hạn tiền tệ,878.539,(865.115),13.424,878539.0,-865115.0,13424.0
Giao dịch hoán đối tiền tệ,Tại ngày 31 tháng 12 năm 2016 > Giao dịch hoán đối tiền tệ,Giao dịch hoán đối tiền tệ,164.710,(133.556),31.154,164710.0,-133556.0,31154.0
