row_label_raw,row_label_full,col_0,Current year,VND Previous year,numeric__Current year,numeric__VND Previous year
Beginning balance,Beginning balance,Beginning balance,"67,177,625,523","67,854,374,520",,
Reversal of provision during the year,Reversal of provision during the year,Reversal of provision during the year,"(2,354,156,791)","(676,748,997)",,
Ending balance,Ending balance,Ending balance,"64,823,468,732","67,177,625,523",,
