row_label_raw,row_label_full,col_0,Ending balance,VNDBeginning balance,numeric__Ending balance,numeric__VNDBeginning balance
Cash on hand,Cash on hand,Cash on hand,"665,481,620","5,844,510,019",,
Cash at banks (*),Cash at banks (*),Cash at banks (*),"1,707,713,593,184","1,378,522,355,797",,
Cash equivalents (**),Cash equivalents (**),Cash equivalents (**),"5,105,925,667,543","4,058,926,745,642",,
TOTAL,TOTAL,TOTAL,"6,814,304,742,347","5,443,293,611,458",,
