row_label_raw,row_label_full,col_0,Current year,VND Previous year,numeric__Current year,numeric__VND Previous year
Beginning balance,Beginning balance,Beginning balance,"4,893,763,066,918","4,149,539,656,810",,
Net profit for the year,Net profit for the year,Net profit for the year,"244,937,312,788","869,493,816,112",,
Disposal of a subsidiary,Disposal of a subsidiary,Disposal of a subsidiary,"(2,451,818,344,826)",-,,
Equity transactions,Equity transactions,Equity transactions,"(226,983,144,516)","(11,022,310,000)",,
Dividends declared (*),Dividends declared (*),Dividends declared (*),"(297,879,874,566)","(114,248,096,004)",,
Ending blance,Ending blance,Ending blance,"2,162,019,015,798","4,893,763,066,918",,
(*) In which:,(*) In which:,(*) In which:,,,,
Dividends paid in cash,Dividends paid in cash,Dividends paid in cash,"758,817,020,683","2,484,191,900",,
