row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Tạm ứng cho nhân viên phục vụ công tác đến bù đất,Ngắn hạn > Tạm ứng cho nhân viên phục vụ công tác đến bù đất,Tạm ứng cho nhân viên phục vụ công tác đến bù đất,250.002.502.333,332.952.412.418,250002502333.0,332952412418.0
Tạm ứng cho nhân viên,Ngắn hạn > Tạm ứng cho nhân viên,Tạm ứng cho nhân viên,78.472.608.865,56.748.077.021,78472608865.0,56748077021.0
Phải thu tiền lãi và lợi nhuận được chia,Ngắn hạn > Phải thu tiền lãi và lợi nhuận được chia,Phải thu tiền lãi và lợi nhuận được chia,59.111.345.616,45.854.086.253,59111345616.0,45854086253.0
"Phải thu từ hợp đồng hợp tác kinh doanh (""HĐHTKD"") (i)","Ngắn hạn > Phải thu từ hợp đồng hợp tác kinh doanh (""HĐHTKD"") (i)","Phải thu từ hợp đồng hợp tác kinh doanh (""HĐHTKD"") (i)",55.445.462.994,55.445.462.994,55445462994.0,55445462994.0
"Đặt cọc, ký quỹ","Ngắn hạn > Đặt cọc, ký quỹ","Đặt cọc, ký quỹ",12.992.765.645,279.728.622.822,12992765645.0,279728622822.0
Khác,Ngắn hạn > Khác,Khác,67.479.291.398,53.234.572.115,67479291398.0,53234572115.0
,,,523.503.976.851,823.963.233.623,523503976851.0,823963233623.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Phải thu từ HĐHTKD (i),Dài hạn > Phải thu từ HĐHTKD (i),Phải thu từ HĐHTKD (i),665.933.694.278,-,665933694278.0,
"Đặt cọc, ký quỹ","Dài hạn > Đặt cọc, ký quỹ","Đặt cọc, ký quỹ",83.865.245.358,10.058.034.416,83865245358.0,10058034416.0
,,,749.798.939.636,10.058.034.416,749798939636.0,10058034416.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,1.273.302.916.487,834.021.268.039,1273302916487.0,834021268039.0
Dự phòng phải thu ngắn hạn khó đòi,Dài hạn > Dự phòng phải thu ngắn hạn khó đòi,Dự phòng phải thu ngắn hạn khó đòi,(34.861.748.472),(28.150.350.536),-34861748472.0,-28150350536.0
GIÁ TRỊ THUÀN,Dài hạn > GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,1.238.441.168.015,805.870.917.503,1238441168015.0,805870917503.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải thu các bên khác,Trong đó: > Phải thu các bên khác,Phải thu các bên khác,1.127.339.020.147,745.221.141.684,1127339020147.0,745221141684.0
Phải thu các bên liên quan ngắn hạn (TM số 35),Trong đó: > Phải thu các bên liên quan ngắn hạn (TM số 35),Phải thu các bên liên quan ngắn hạn (TM số 35),59.823.884.064,59.972.775.819,59823884064.0,59972775819.0
Phải thu các bên liên quan dài hạn (TM số 35),Trong đó: > Phải thu các bên liên quan dài hạn (TM số 35),Phải thu các bên liên quan dài hạn (TM số 35),51.278.263.804,677.000.000,51278263804.0,677000000.0
