row_label_raw,row_label_full,col_0,Current year,VND Previous year,numeric__Current year,numeric__VND Previous year
Rental income from investment properties,Rental income from investment properties,Rental income from investment properties,"36,664,236,146","37,540,072,139",,
Direct operating expenses of investment properties that generated rental income during the year,Direct operating expenses of investment properties that generated rental income during the year,Direct operating expenses of investment properties that generated rental income during the year,"(28,325,980,212)","(20,537,322,982)",,
