row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,1.188.220.808.979,1.824.791.701.766,1188220808979.0,1824791701766.0
Thuế TNDN theo thuế suất áp dụng,Thuế TNDN theo thuế suất áp dụng,Thuế TNDN theo thuế suất áp dụng,237.644.161.796,364.958.340.353,237644161796.0,364958340353.0
Các khoản điều chỉnh tăng (giảm):,Các khoản điều chỉnh tăng (giảm):,Các khoản điều chỉnh tăng (giảm):,,,,
Điều chỉnh lãi thanh lý công ty con,Các khoản điều chỉnh tăng (giảm): > Điều chỉnh lãi thanh lý công ty con,Điều chỉnh lãi thanh lý công ty con,49.448.536.713,-,49448536713.0,
Điều chỉnh thuế TNDN trích thiếu các năm trước,Các khoản điều chỉnh tăng (giảm): > Điều chỉnh thuế TNDN trích thiếu các năm trước,Điều chỉnh thuế TNDN trích thiếu các năm trước,284.192.390,15.751.299.668,284192390.0,15751299668.0
Chi phí không được trừ,Các khoản điều chỉnh tăng (giảm): > Chi phí không được trừ,Chi phí không được trừ,37.105.538.306,13.152.173.102,37105538306.0,13152173102.0
Phần lãi trong công ty liên doanh và liên kết,Các khoản điều chỉnh tăng (giảm): > Phần lãi trong công ty liên doanh và liên kết,Phần lãi trong công ty liên doanh và liên kết,(15.209.196.996),(19.943.476.742),-15209196996.0,-19943476742.0
Chuyển lỗ,Các khoản điều chỉnh tăng (giảm): > Chuyển lỗ,Chuyển lỗ,(60.229.319.499),(1.770.882.230),-60229319499.0,-1770882230.0
Hoàn nhập tài sản thuế thu nhập hoãn lại liên quan đến lỗ thuế mang các năm sau,Các khoản điều chỉnh tăng (giảm): > Hoàn nhập tài sản thuế thu nhập hoãn lại liên quan đến lỗ thuế mang các năm sau,Hoàn nhập tài sản thuế thu nhập hoãn lại liên quan đến lỗ thuế mang các năm sau,-,60.469.490.973,,60469490973.0
Khác,Các khoản điều chỉnh tăng (giảm): > Khác,Khác,(7.132.038.921),4.786.231.889,-7132038921.0,4786231889.0
Chi phí thuế TNDN,Các khoản điều chỉnh tăng (giảm): > Chi phí thuế TNDN,Chi phí thuế TNDN,241.911.873.789,437.403.177.013,241911873789.0,437403177013.0
