row_label_raw,row_label_full,col_0,VND,VND_1,numeric__VND,numeric__VND_1
,,,Ending balance,Beginning balance,,
Less than one year,Less than one year,Less than one year,"30,710,634,977","10,685,004,450",,
From one to five years,From one to five years,From one to five years,"13,406,869,277","20,204,578,091",,
More than five years,More than five years,More than five years,-,"5,308,553,030",,
TOTAL,TOTAL,TOTAL,"44,117,504,254","36,198,135,571",,
