row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Phí hoa hồng môi giới,Ngắn hạn > Phí hoa hồng môi giới,Phí hoa hồng môi giới,268.138.425.203,317.536.558.237,268138425203.0,317536558237.0
"Công cụ, dụng cụ","Ngắn hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",8.967.985.418,10.069.158.333,8967985418.0,10069158333.0
Khác,Ngắn hạn > Khác,Khác,2.580.190.039,2.227.723.186,2580190039.0,2227723186.0
,,,279.686.600.660,329.833.439.756,279686600660.0,329833439756.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Phí hoa hồng môi giới,Dài hạn > Phí hoa hồng môi giới,Phí hoa hồng môi giới,25.803.446.887,85.337.740.009,25803446887.0,85337740009.0
"Công cụ, dụng cụ","Dài hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",18.593.775.274,13.013.336.242,18593775274.0,13013336242.0
Chỉ phí chờ phân bổ khác,Dài hạn > Chỉ phí chờ phân bổ khác,Chỉ phí chờ phân bổ khác,4.914.211.346,572.459.999,4914211346.0,572459999.0
,,,49.311.433.507,98.923.536.250,49311433507.0,98923536250.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,328.998.034.167,428.756.976.006,328998034167.0,428756976006.0
