row_label_raw,row_label_full,col_0,Ending balance,VNDBeginning balance,numeric__Ending balance,numeric__VNDBeginning balance
Purchase,Purchase,Purchase,"14,784,643,583",-,,
Others,Others,Others,"699,362,220","5,449,486,778",,
TOTAL,TOTAL,TOTAL,"15,484,005,803","5,449,486,778",,
