row_label_raw,row_label_full,col_0,VND,VND_1,VND_2,VND_3,VND_4,VND_5,numeric__VND,numeric__VND_1,numeric__VND_2,numeric__VND_3,numeric__VND_4,numeric__VND_5
,,,Vốn cổ phần,Thặng dư vốn cổ phần,Quỹ đầu tưphát triển,Quỹ khác thuộcvốn chủ sở hữu,Lợi nhuận sau thuếchưa phân phối,Tổng cộng,,,,,,
Năm trước,Năm trước,Năm trước,Năm trước,Năm trước,Năm trước,Năm trước,Năm trước,Năm trước,,,,,,
Số đầu năm,Năm trước > Số đầu năm,Số đầu năm,3.847.774.710.000,2.643.023.306.759,10.709.490.423,2.216.611.139,2.879.491.549.444,9.383.215.667.765,3847774710000.0,2643023306759.0,10709490423.0,2216611139.0,2879491549444.0,9383215667765.0
Lợi nhuận thuần trong năm,Năm trước > Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,-,-,-,-,517.894.708.641,517.894.708.641,,,,,517894708641.0,517894708641.0
Cổ tức bằng tiền công bố,Năm trước > Cổ tức bằng tiền công bố,Cổ tức bằng tiền công bố,-,-,-,-,(192.003.958.029),(192.003.958.029),,,,,-192003958029.0,-192003958029.0
"Trích quỹ khen thưởng, phúc lợi","Năm trước > Trích quỹ khen thưởng, phúc lợi","Trích quỹ khen thưởng, phúc lợi",-,-,-,-,(33.943.200.000),(33.943.200.000),,,,,-33943200000.0,-33943200000.0
Số cuối năm,Năm trước > Số cuối năm,Số cuối năm,3.847.774.710.000,2.643.023.306.759,10.709.490.423,2.216.611.139,3.171.439.100.056,9.675.163.218.377,3847774710000.0,2643023306759.0,10709490423.0,2216611139.0,3171439100056.0,9675163218377.0
