row_label_raw,row_label_full,col_0,Năm nay,Năm trước(điều chỉnh lại),numeric__Năm nay,numeric__Năm trước(điều chỉnh lại)
Lợi nhuận sau thuế (VND),Lợi nhuận sau thuế (VND),Lợi nhuận sau thuế (VND),701.371.622.402,517.894.708.641,701371622402.0,517894708641.0
Trừ: Quỹ khen thưởng phúc lợi (VND) (i),Trừ: Quỹ khen thưởng phúc lợi (VND) (i),Trừ: Quỹ khen thưởng phúc lợi (VND) (i),(40.068.581.120),(28.130.000.000),-40068581120.0,-28130000000.0
Lợi nhuận sau thuế thuộc về cổ đôngsở hữu cổ phiếu phổ thông (VND),Lợi nhuận sau thuế thuộc về cổ đôngsở hữu cổ phiếu phổ thông (VND),Lợi nhuận sau thuế thuộc về cổ đôngsở hữu cổ phiếu phổ thông (VND),661.303.041.282,489.764.708.641,661303041282.0,489764708641.0
Số lượng bình quân gia quyền của số cổ phiếuphổ thông đang lưu hành trong năm (cổ phiếu),Số lượng bình quân gia quyền của số cổ phiếuphổ thông đang lưu hành trong năm (cổ phiếu),Số lượng bình quân gia quyền của số cổ phiếuphổ thông đang lưu hành trong năm (cổ phiếu),485.097.383,384.777.471,485097383.0,384777471.0
Số lượng cổ phiếu bình quân lưu hành đãđược điều chỉnh do ảnh hưởng pha loãngtrong năm,Số lượng cổ phiếu bình quân lưu hành đãđược điều chỉnh do ảnh hưởng pha loãngtrong năm,Số lượng cổ phiếu bình quân lưu hành đãđược điều chỉnh do ảnh hưởng pha loãngtrong năm,485.097.383,384.777.471,485097383.0,384777471.0
Lãi trên cổ phiếu (VND),Lãi trên cổ phiếu (VND),Lãi trên cổ phiếu (VND),,,,
Lãi cơ bản trên cổ phiếu,Lãi trên cổ phiếu (VND) > Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,1.363,1.273,1363.0,1273.0
Lãi suy giảm trên cổ phiếu,Lãi trên cổ phiếu (VND) > Lãi suy giảm trên cổ phiếu,Lãi suy giảm trên cổ phiếu,1.363,1.273,1363.0,1273.0
