row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,,
Chi phí hoa hồng bán hàng,Chi phí bán hàng > Chi phí hoa hồng bán hàng,Chi phí hoa hồng bán hàng,569.650.414.770,636.738.608.204,569650414770.0,636738608204.0
Chi phí dịch vụ mua ngoài,Chi phí bán hàng > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,85.558.824.577,30.124.958.532,85558824577.0,30124958532.0
"Chi phí tiếp thị, nhà mẫu","Chi phí bán hàng > Chi phí tiếp thị, nhà mẫu","Chi phí tiếp thị, nhà mẫu",30.277.846.390,61.597.591.745,30277846390.0,61597591745.0
Chi phí nhân viên,Chi phí bán hàng > Chi phí nhân viên,Chi phí nhân viên,227.829.682,529.492.028,227829682.0,529492028.0
Khác,Chi phí bán hàng > Khác,Khác,13.938.936.646,13.454.006.107,13938936646.0,13454006107.0
,,,699.653.852.065,742.444.656.616,699653852065.0,742444656616.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,,
Chi phí lương nhân viên,Chi phí quản lý doanh nghiệp > Chi phí lương nhân viên,Chi phí lương nhân viên,359.149.680.533,324.077.100.235,359149680533.0,324077100235.0
Chi phí dịch vụ mua ngoài,Chi phí quản lý doanh nghiệp > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,116.672.639.040,247.888.307.072,116672639040.0,247888307072.0
Chi phí dự phòng,Chi phí quản lý doanh nghiệp > Chi phí dự phòng,Chi phí dự phòng,39.793.742.230,6.752.499.706,39793742230.0,6752499706.0
Chi phí thuê,Chi phí quản lý doanh nghiệp > Chi phí thuê,Chi phí thuê,20.779.180.064,22.554.662.309,20779180064.0,22554662309.0
Chi phí khấu hao,Chi phí quản lý doanh nghiệp > Chi phí khấu hao,Chi phí khấu hao,20.796.176.968,25.235.486.228,20796176968.0,25235486228.0
Khác,Chi phí quản lý doanh nghiệp > Khác,Khác,35.559.633.045,24.661.596.274,35559633045.0,24661596274.0
,,,592.751.051.880,651.169.651.824,592751051880.0,651169651824.0
TỔNG CỘNG,Chi phí quản lý doanh nghiệp > TỔNG CỘNG,TỔNG CỘNG,1.292.404.903.945,1.393.614.308.440,1292404903945.0,1393614308440.0
