row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Năm trước
Công ty Cổ phầnCo khí và Nhôm kính Anh Việt,Công ty Cổ phầnCo khí và Nhôm kính Anh Việt,Công ty Cổ phầnCo khí và Nhôm kính Anh Việt,Công ty liên kết,Chi phí thầu phụThu nhập từ thanh lý phế liệuThuê máy móc thiết bịGóp vốnCho vayThu nhập từ thanh lý tài sản cố địnhLãi cho vayMua vật tư xây dựngLãi thanh toán trước hạnThu nhập từ cổ tức và lợi nhuận được chiaKhác,187.038.778.75126.490.396.8369.963.947.7309.000.000.0005.000.000.0001.614.940.800258.250.71560.743.1235.564.843-1.026.800.348,34.843.427.849----13.810.000.0002.388.355.000219.720.995----39.679.5934.872.450.67478.591.833,,,,
Công ty Cổ phầnNhà Hòa Bình,Công ty Cổ phầnNhà Hòa Bình,Công ty Cổ phầnNhà Hòa Bình,Công ty con,Góp vốnThuê văn phòngĐặt cọc thuêvăn phòngThu khác,155.000.000.00017.147.781.353-201.657.600,----16.818.333.5201.024.949.490----,,,,
Công ty Cổ phầnSản xuất và Trang trí Mộc Hòa Bình,Công ty Cổ phầnNhà Hòa Bình > Công ty Cổ phầnSản xuất và Trang trí Mộc Hòa Bình,Công ty Cổ phầnSản xuất và Trang trí Mộc Hòa Bình,Công ty con,Mua vật tưChi phí thầu phụCho thuê khoLãi cho vayLỗ thanh lýcông ty conThu khác,144.190.808.0001.052.297.47031.552.99214.153.972-70.546.977,58.649.309.00031.698.178.1451.230.886.65130.895.19760.858.931,,,,5.864930900031698e+47
Công ty Cổ phần Interhouse LA,Công ty Cổ phầnNhà Hòa Bình > Công ty Cổ phần Interhouse LA,Công ty Cổ phần Interhouse LA,Công ty con,Chi phí thầu phụThu nhập từ thanh lýThuê văn phòngKhác,135.463.846.448-1.432.626.227,3.373.514.462237.350.000209.442.57416.289.637,,,,3.37351446223735e+35
Công ty TNHH Tiến Phát Đông Bắc,Công ty Cổ phầnNhà Hòa Bình > Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Chi phí thầu phụLãi chậm thanh toán,80.459.458.071157.568.441,----,,,8.045945807115757e+19,
Công ty Cổ phần Tiến phát Sanyo Homes,Công ty Cổ phầnNhà Hòa Bình > Công ty Cổ phần Tiến phát Sanyo Homes,Công ty Cổ phần Tiến phát Sanyo Homes,Công ty con,Cung cấp dịch vụ xây dựngPhạt chậm thanh toán,77.471.657.5611.664.317.477,99.995.940.353626.653.257,,,7.747165756116643e+20,9.999594035362665e+19
