row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Dự phòng,Số cuối năm > Giá trị thuần,Số đầu năm > Giá trị,Số đầu năm > Dự phòng,Số đầu năm > Giá trị thuần,VND,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Dự phòng,numeric__Số cuối năm > Giá trị thuần,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Dự phòng,numeric__Số đầu năm > Giá trị thuần,numeric__VND
Công ty Cổ phần Đầu tư Phát triển và Xây dựng Thành Đô Công ty Cổ phần Tập đoàn FLC Công ty TNHH Xây dựng Công nghiệp Olympia Khác,Công ty Cổ phần Đầu tư Phát triển và Xây dựng Thành Đô Công ty Cổ phần Tập đoàn FLC Công ty TNHH Xây dựng Công nghiệp Olympia Khác,Công ty Cổ phần Đầu tư Phát triển và Xây dựng Thành Đô Công ty Cổ phần Tập đoàn FLC Công ty TNHH Xây dựng Công nghiệp Olympia Khác,209.059.228.943174.569.183.382135.893.061.2991.029.363.198.874,(12.518.584.331)(106.751.385.390)(11.023.755.068)(237.648.727.242),196.540.644.61267.817.797.992124.869.306.231791.714.471.632,30.112.769.089174.569.183.382121.936.019.683726.458.518.459,- (106.751.385.390)(11.023.755.068)(249.130.470.184),30.112.769.08967.817.797.992110.912.264.615477.328.048.275,,2.0905922894317458e+48,,1.9654064461267817e+46,3.0112769089174567e+46,,3.0112769089678177e+45,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.548.884.672.498,(367.942.452.031),1.180.942.220.467,1.053.076.490.613,(366.905.610.642),686.170.879.971,,1548884672498.0,-367942452031.0,1180942220467.0,1053076490613.0,-366905610642.0,686170879971.0,
