row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGẤN HẠN,,13.115.015.251.282,12.655.064.939.954,,,13115015251282.0,12655064939954.0
110,110,110,I. Tiền,4,499.594.326.476,174.049.097.989,,4.0,499594326476.0,174049097989.0
111,111,111,1. Tiền,,499.594.326.476,174.049.097.989,,,499594326476.0,174049097989.0
120,120,120,II. Đầu tư tài chính ngắn hạn,,-,95.580.000.000,,,,95580000000.0
123,123,123,1. Đầu tư nằm giữ đến ngày đáo hạn,5.1,-,95.580.000.000,,51.0,,95580000000.0
130,130,130,III. Các khoản phải thu ngắn hạn,,11.696.775.364.546,10.851.841.469.845,,,11696775364546.0,10851841469845.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,6,6.294.471.240.629,5.970.165.613.994,,6.0,6294471240629.0,5970165613994.0
132,132,132,2. Trả trước cho người bán ngắn hạn,7,704.392.945.567,453.291.429.853,,7.0,704392945567.0,453291429853.0
134,134,134,3. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,8,4.247.682.251.314,4.104.706.484.708,,8.0,4247682251314.0,4104706484708.0
135,135,135,4. Phải thu về cho vay ngắn hạn,9,398.812.929.560,492.105.008.084,,9.0,398812929560.0,492105008084.0
136,136,136,5. Phải thu ngắn hạn khác,10,419.358.449.507,198.478.543.848,,10.0,419358449507.0,198478543848.0
137,137,137,6. Dự phòng phải thu ngắn hạn khó đòi,"6, 7, 8, 9, 10, 11",(367.942.452.031),(366.905.610.642),,,-367942452031.0,-366905610642.0
140,140,140,IV. Hàng tồn kho,,850.419.936.600,1.412.628.270.219,,,850419936600.0,1412628270219.0
141,141,141,1. Hàng tồn kho,12,852.188.186.600,1.414.396.520.219,,12.0,852188186600.0,1414396520219.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,12,(1.768.250.000),(1.768.250.000),,12.0,-1768250000.0,-1768250000.0
150,150,150,V. Tài sản ngắn hạn khác,,68.225.623.660,120.966.101.901,,,68225623660.0,120966101901.0
151,151,151,1. Chi phí trả trước ngắn hạn,13,68.225.623.660,120.966.101.901,,13.0,68225623660.0,120966101901.0
200,200,200,B. TÀI SẢN DÀI HẠN,,2.236.326.641.878,2.150.061.502.945,,,2236326641878.0,2150061502945.0
210,210,210,I. Phải thu dài hạn,,4.290.886.854,4.585.736.028,,,4290886854.0,4585736028.0
216,216,216,1. Phải thu dài hạn khác,10,4.290.886.854,4.585.736.028,,10.0,4290886854.0,4585736028.0
220,220,220,II. Tài sản cố định,,1.214.445.138.693,1.307.115.568.794,,,1214445138693.0,1307115568794.0
221,221,221,1. Tài sản cố định hữu hình,14,1.164.781.876.821,1.266.168.000.197,,14.0,1164781876821.0,1266168000197.0
222,222,222,Nguyên giá,,2.037.098.068.752,2.021.045.044.473,,,2037098068752.0,2021045044473.0
223,223,223,Giá trị khấu hao lũy kế,,(872.316.191.931),(754.877.044.276),,,-872316191931.0,-754877044276.0
227,227,227,2. Tài sản cố định vô hình,15,49.663.261.872,40.947.568.597,,15.0,49663261872.0,40947568597.0
228,228,228,Nguyên giá,,59.012.375.806,49.887.772.281,,,59012375806.0,49887772281.0
229,229,229,Giá trị hao mòn lũy kế,,(9.349.113.934),(8.940.203.684),,,-9349113934.0,-8940203684.0
240,240,240,III. Tài sản dở dang dài hạn,,23.018.371.985,33.710.909.087,,,23018371985.0,33710909087.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,16,23.018.371.985,33.710.909.087,,16.0,23018371985.0,33710909087.0
250,250,250,IV. Đầu tư tài chính dài hạn,,730.336.593.817,547.115.322.000,,,730336593817.0,547115322000.0
251,251,251,1. Đầu tư vào các công ty con,5.2.1,735.375.439.051,570.375.439.051,,521.0,735375439051.0,570375439051.0
252,252,252,2. Đầu tư vào các công ty liên kết,5.2.2,134.980.020.000,86.080.020.000,,522.0,134980020000.0,86080020000.0
253,253,253,3. Đầu tư góp vốn vào các đơn vị khác,5.2.3,39.227.400.000,39.227.400.000,,523.0,39227400000.0,39227400000.0
254,254,254,4. Dự phòng đầu tư tài chính dài hạn,5.2,(181.246.265.234),(150.567.537.051),,52.0,-181246265234.0,-150567537051.0
255,255,255,5. Đầu tư nằm giữ đến ngày đáo hạn,5.1,2.000.000.000,2.000.000.000,,51.0,2000000000.0,2000000000.0
260,260,260,V. Tài sản dài hạn khác,,264.235.650.529,257.533.967.036,,,264235650529.0,257533967036.0
261,261,261,1. Chi phí trả trước dài hạn,13,258.812.032.946,252.237.381.411,,13.0,258812032946.0,252237381411.0
262,262,262,2. Tài sản thuế thu nhập hoãn lại,30.3,5.423.617.583,5.296.585.625,,303.0,5423617583.0,5296585625.0
270,270,270,TỔNG CỘNG TÀI SẢN,,15.351.341.893.160,14.805.126.442.899,,,15351341893160.0,14805126442899.0
