row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Dự phòng,Số đầu năm > Giá trị,Số đầu năm > Dự phòng,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Dự phòng,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Dự phòng
Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,415.719.226.795,(1.768.250.000),658.223.174.003,(1.768.250.000),415719226795.0,-1768250000.0,658223174003.0,-1768250000.0
Nguyên vật liệu xây dựng,Nguyên vật liệu xây dựng,Nguyên vật liệu xây dựng,325.841.323.844,-,644.114.131.427,-,325841323844.0,,644114131427.0,
Hàng hóa bất động sản,Hàng hóa bất động sản,Hàng hóa bất động sản,110.627.635.961,-,112.059.214.789,-,110627635961.0,,112059214789.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,852.188.186.600,(1.768.250.000),1.414.396.520.219,(1.768.250.000),852188186600.0,-1768250000.0,1414396520219.0,-1768250000.0
