row_label_raw,row_label_full,Trong đó:,Trong đó:_1,numeric__Trong đó:_1
Vay dài hạnđến hạn trả,Vay dài hạnđến hạn trả,Vay dài hạnđến hạn trả,105.865.034.318,105865034318.0
Vay dài hạn,Vay dài hạn,Vay dài hạn,153.723.945.227,153723945227.0
