row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Phải thu từ thầu phụ,Ngắn hạn > Phải thu từ thầu phụ,Phải thu từ thầu phụ,140.915.686.605,76.633.730.402,140915686605.0,76633730402.0
Tạm ứng cho nhân viên,Ngắn hạn > Tạm ứng cho nhân viên,Tạm ứng cho nhân viên,107.329.890.353,38.889.912.373,107329890353.0,38889912373.0
Lãi phải thu,Ngắn hạn > Lãi phải thu,Lãi phải thu,87.624.407.226,55.352.526.284,87624407226.0,55352526284.0
Các khoản ký quỹ,Ngắn hạn > Các khoản ký quỹ,Các khoản ký quỹ,23.935.499.600,4.802.716.220,23935499600.0,4802716220.0
Cổ tức nhận được,Ngắn hạn > Cổ tức nhận được,Cổ tức nhận được,817.042.821,1.715.757.449,817042821.0,1715757449.0
Lãi tiền gửi ngân hàng,Ngắn hạn > Lãi tiền gửi ngân hàng,Lãi tiền gửi ngân hàng,78.933.502,3.738.836.040,78933502.0,3738836040.0
Khác,Ngắn hạn > Khác,Khác,58.656.989.400,17.345.065.080,58656989400.0,17345065080.0
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,419.358.449.507,198.478.543.848,419358449507.0,198478543848.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải thu ngắn hạn khác từ bên khác,Trong đó: > Phải thu ngắn hạn khác từ bên khác,Phải thu ngắn hạn khác từ bên khác,377.314.180.734,194.205.768.425,377314180734.0,194205768425.0
Phải thu ngắn hạn khác từ các bên liên quan(Thuyết minh số 31),Trong đó: > Phải thu ngắn hạn khác từ các bên liên quan(Thuyết minh số 31),Phải thu ngắn hạn khác từ các bên liên quan(Thuyết minh số 31),42.044.268.773,4.272.775.423,42044268773.0,4272775423.0
Dự phòng nợ phải thu ngắn hạn khó đòi,Trong đó: > Dự phòng nợ phải thu ngắn hạn khó đòi,Dự phòng nợ phải thu ngắn hạn khó đòi,(23.883.161.804),(34.147.251.924),-23883161804.0,-34147251924.0
GIÁ TRỊ THUẦN,Trong đó: > GIÁ TRỊ THUẦN,GIÁ TRỊ THUẦN,395.475.287.703,164.331.291.924,395475287703.0,164331291924.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Ký quỹ cho bên liên quan (Thuyết minh số 31),Dài hạn > Ký quỹ cho bên liên quan (Thuyết minh số 31),Ký quỹ cho bên liên quan (Thuyết minh số 31),3.032.897.937,3.229.457.937,3032897937.0,3229457937.0
Ký quỹ cho bên khác,Dài hạn > Ký quỹ cho bên khác,Ký quỹ cho bên khác,1.257.988.917,1.356.278.091,1257988917.0,1356278091.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,4.290.886.854,4.585.736.028,4290886854.0,4585736028.0
