row_label_raw,row_label_full,col_0,Số đầu năm,Dự phòng trích lập trong năm,Hoàn nhập dự phòng trong năm,VND Số cuối năm,numeric__Số đầu năm,numeric__Dự phòng trích lập trong năm,numeric__Hoàn nhập dự phòng trong năm,numeric__VND Số cuối năm
Công ty Cổ phần Chứng khoán Sen Vàng,Công ty Cổ phần Chứng khoán Sen Vàng,Công ty Cổ phần Chứng khoán Sen Vàng,(19.967.053.745),(4.770.927.737),1.568.161.901,(23.169.819.581),-19967053745.0,-4770927737.0,1568161901.0,-23169819581.0
Công ty Cổ phần Trang trí Nội thất Onwa Tech,Công ty Cổ phần Trang trí Nội thất Onwa Tech,Công ty Cổ phần Trang trí Nội thất Onwa Tech,-,(1.616.297.011),145.431.420,(1.470.865.591),,-1616297011.0,145431420.0,-1470865591.0
TỔNG CỔNG,TỔNG CỔNG,TỔNG CỔNG,(19.967.053.745),(6.387.224.748),1.713.593.321,(24.640.685.172),-19967053745.0,-6387224748.0,1713593321.0,-24640685172.0
