row_label_raw,row_label_full,col_0,31/12/2021Triệu VND,1/1/2021Triệu VND,numeric__31/12/2021Triệu VND,numeric__1/1/2021Triệu VND
Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,,
Công ty Cổ phần Vinhomes,Phải trả ngắn hạn khác > Công ty Cổ phần Vinhomes,Công ty Cổ phần Vinhomes,14.491,11.631,14491.0,11631.0
Phải trả các công ty liên quan khác,Phải trả ngắn hạn khác > Phải trả các công ty liên quan khác,Phải trả các công ty liên quan khác,6.539,9.194,6539.0,9194.0
,,,21.030,20.825,21030.0,20825.0
Phải trả dài hạn khác,Phải trả dài hạn khác,Phải trả dài hạn khác,Phải trả dài hạn khác,Phải trả dài hạn khác,,
Công ty Cổ phần Vinpearl,Phải trả dài hạn khác > Công ty Cổ phần Vinpearl,Công ty Cổ phần Vinpearl,184.774,180.144,184774.0,180144.0
Công ty TNHH Kinh doanh Thương mại và Dịch vụ Vinfast,Phải trả dài hạn khác > Công ty TNHH Kinh doanh Thương mại và Dịch vụ Vinfast,Công ty TNHH Kinh doanh Thương mại và Dịch vụ Vinfast,40.362,16.018,40362.0,16018.0
Công ty TNHH MTV Vinschool,Phải trả dài hạn khác > Công ty TNHH MTV Vinschool,Công ty TNHH MTV Vinschool,3.872,6.375,3872.0,6375.0
Phải trả các công ty liên quan khác,Phải trả dài hạn khác > Phải trả các công ty liên quan khác,Phải trả các công ty liên quan khác,4.314,4.222,4314.0,4222.0
,,,233.322,206.759,233322.0,206759.0
