row_label_raw,row_label_full,col_0,31/12/2021 & 1/1/2021,31/12/2021 & 1/1/2021_1,numeric__31/12/2021 & 1/1/2021,numeric__31/12/2021 & 1/1/2021_1
,,,Số lượngcổ phiếu,Triệu VND,,
Vốn cổ phần được duyệt và đã phát hànhCổ phiếu phổ thông,Vốn cổ phần được duyệt và đã phát hànhCổ phiếu phổ thông,Vốn cổ phần được duyệt và đã phát hànhCổ phiếu phổ thông,2.328.818.410,23.288.184,2328818410.0,23288184.0
Cổ phiếu quỹCổ phiếu phổ thông,Cổ phiếu quỹCổ phiếu phổ thông,Cổ phiếu quỹCổ phiếu phổ thông,56.500.000,1.954.258,56500000.0,1954258.0
Vốn cổ phần hiện đang lưu hànhCổ phiếu phổ thông,Vốn cổ phần hiện đang lưu hànhCổ phiếu phổ thông,Vốn cổ phần hiện đang lưu hànhCổ phiếu phổ thông,2.272.318.410,22.723.184,2272318410.0,22723184.0
Thặng dư vốn cổ phần,Thặng dư vốn cổ phần,Thặng dư vốn cổ phần,-,46.983,,46983.0
