row_label_raw,row_label_full,col_0,col_1,2021Triệu VND,2020Triệu VND,numeric__col_1,numeric__2021Triệu VND,numeric__2020Triệu VND
(i),(i),(i),Lợi nhuận thuần thuộc về cổ đông phổ thông sau khi trích quỹ khen thưởng và phúc lợi,1.314.510,2.381.855,,1314510.0,2381855.0
(ii),(ii),(ii),Số lượng cổ phiếu phổ thông bình quân gia quyền,2021,2020,,2021.0,2020.0
(ii),(ii),(ii),Số lượng cổ phiếu phổ thông bình quân gia quyền trong năm - hiện đang lưu hành,2.272.318.410,2.272.318.410,,2272318410.0,2272318410.0
(iii),(iii),(iii),Lãi cơ bản trên cổ phiếu,2021VND,2020VND,,,
(iii),(iii) > (iii),(iii),Lãi cơ bản trên cổ phiếu,578,1.048,,578.0,1048.0
