row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2021Triệu VND,2020Triệu VND,numeric__Mã số,numeric__Thuyết minh,numeric__2021Triệu VND,numeric__2020Triệu VND
Lợi nhuận sau thuế TNDN(60 = 50 - 51 - 52)(mang từ trang trước sang),Lợi nhuận sau thuế TNDN(60 = 50 - 51 - 52)(mang từ trang trước sang),Lợi nhuận sau thuế TNDN(60 = 50 - 51 - 52)(mang từ trang trước sang),60,,1.315.013,2.382.309,60.0,,1315013.0,2382309.0
Phân bổ cho:,Phân bổ cho:,Phân bổ cho:,Phân bổ cho:,Phân bổ cho:,Phân bổ cho:,Phân bổ cho:,,,,
Chủ sở hữu Công ty,Phân bổ cho: > Chủ sở hữu Công ty,Chủ sở hữu Công ty,61,,1.314.510,2.381.855,61.0,,1314510.0,2381855.0
Cổ đông không kiểm soát,Phân bổ cho: > Cổ đông không kiểm soát,Cổ đông không kiểm soát,62,,503,454,62.0,,503.0,454.0
,,,,,VND,VND,,,,
Lãi trên cổ phiếu,Lãi trên cổ phiếu,Lãi trên cổ phiếu,Lãi trên cổ phiếu,Lãi trên cổ phiếu,Lãi trên cổ phiếu,Lãi trên cổ phiếu,,,,
Lãi cơ bản trên cổ phiếu,Lãi trên cổ phiếu > Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,70,42,578,1.048,70.0,42.0,578.0,1048.0
