row_label_raw,row_label_full,col_0,31/12/2021Triệu VND,1/1/2021Triệu VND,numeric__31/12/2021Triệu VND,numeric__1/1/2021Triệu VND
Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,3.297.060,3.050.907,3297060.0,3050907.0
Đầu tư tài chính ngắn hạn,Đầu tư tài chính ngắn hạn,Đầu tư tài chính ngắn hạn,190.424,1.894.314,190424.0,1894314.0
Phải thu về cho vay,Phải thu về cho vay,Phải thu về cho vay,295.000,-,295000.0,
"Lãi phải thu từ các khoản tiền gửi ngân hàng, đặt cọc và cho vay","Lãi phải thu từ các khoản tiền gửi ngân hàng, đặt cọc và cho vay","Lãi phải thu từ các khoản tiền gửi ngân hàng, đặt cọc và cho vay",37.528,52.635,37528.0,52635.0
Chi hộ phải thu,Chi hộ phải thu,Chi hộ phải thu,2.956,6.713,2956.0,6713.0
Thuế thu nhập doanh nghiệp trả trước,Thuế thu nhập doanh nghiệp trả trước,Thuế thu nhập doanh nghiệp trả trước,1.645,3.771,1645.0,3771.0
Thuế giá trị gia tăng được khấu trừ,Thuế giá trị gia tăng được khấu trừ,Thuế giá trị gia tăng được khấu trừ,22.965,31.150,22965.0,31150.0
Thuế và các khoản khác phải thu Nhà nước,Thuế và các khoản khác phải thu Nhà nước,Thuế và các khoản khác phải thu Nhà nước,380,535,380.0,535.0
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,16.032,16.032,16032.0,16032.0
Tài sản không phân bổ,Tài sản không phân bổ,Tài sản không phân bổ,3.863.990,5.056.057,3863990.0,5056057.0
Thuế và các khoản khác phải nộp Nhà nước,Thuế và các khoản khác phải nộp Nhà nước,Thuế và các khoản khác phải nộp Nhà nước,489.648,321.533,489648.0,321533.0
Lãi trái phiếu phải trả,Lãi trái phiếu phải trả,Lãi trái phiếu phải trả,65.008,140.364,65008.0,140364.0
Cổ tức phải trả,Cổ tức phải trả,Cổ tức phải trả,2.233,2.233,2233.0,2233.0
Trái phiếu và nợ phải trả tài chính ngắn hạn,Trái phiếu và nợ phải trả tài chính ngắn hạn,Trái phiếu và nợ phải trả tài chính ngắn hạn,19.887,19.887,19887.0,19887.0
Trái phiếu và nợ phải trả tài chính dài hạn,Trái phiếu và nợ phải trả tài chính dài hạn,Trái phiếu và nợ phải trả tài chính dài hạn,3.137.924,5.706.162,3137924.0,5706162.0
Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,76.203,78.176,76203.0,78176.0
Nợ phải trả không phân bổ,Nợ phải trả không phân bổ,Nợ phải trả không phân bổ,3.790.903,6.268.355,3790903.0,6268355.0
