row_label_raw,row_label_full,col_0,Bảng cân đối kế toán hợp nhất,Bảng cân đối kế toán hợp nhất_1,Báo cáo kết quả hoạt động kinh doanh hợp nhất,Báo cáo kết quả hoạt động kinh doanh hợp nhất_1,numeric__Bảng cân đối kế toán hợp nhất,numeric__Bảng cân đối kế toán hợp nhất_1,numeric__Báo cáo kết quả hoạt động kinh doanh hợp nhất,numeric__Báo cáo kết quả hoạt động kinh doanh hợp nhất_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Lợi nhuận chưa thực hiện,Lợi nhuận chưa thực hiện,Lợi nhuận chưa thực hiện,30.030.570.812,19.393.016.488,10.637.554.324,8.460.391.443,30030570812.0,19393016488.0,10637554324.0,8460391443.0
Chi phí trích trước,Chi phí trích trước,Chi phí trích trước,17.689.924.504,5.594.676.992,12.095.247.512,3.621.947.120,17689924504.0,5594676992.0,12095247512.0,3621947120.0
Các khoản dự phòng,Các khoản dự phòng,Các khoản dự phòng,7.203.103.336,2.087.453.315,5.115.650.021,1.770.114.516,7203103336.0,2087453315.0,5115650021.0,1770114516.0
Chênh lệch tỷ giá hối đoái chưa thực hiện,Chênh lệch tỷ giá hối đoái chưa thực hiện,Chênh lệch tỷ giá hối đoái chưa thực hiện,1.910.474.749,651.962.818,1.258.511.931,162.746.642,1910474749.0,651962818.0,1258511931.0,162746642.0
Khác,Khác,Khác,2.636.420.443,3.480.462.114,(844.041.671),1.173.154.306,2636420443.0,3480462114.0,-844041671.0,1173154306.0
Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,59.470.493.844,31.207.571.727,,,59470493844.0,31207571727.0,,
Thu nhập thuế TNDN hoãn lại,Thu nhập thuế TNDN hoãn lại,Thu nhập thuế TNDN hoãn lại,,,28.262.922.117,15.188.354.027,,,28262922117.0,15188354027.0
