row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số cuối năm_2,Số đầu năm,Số đầu năm_1,Số đầu năm_2,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số cuối năm_2,numeric__Số đầu năm,numeric__Số đầu năm_1,numeric__Số đầu năm_2
,,,Tổng các khoản thanh toán tiền thuê tài chính tối thiểu,Lãi thuê tài chính,Nợ gốc,Tổng các khoản thanh toán tiền thuê tài chính tối thiểu,Lãi thuê tài chính,Nợ gốc,,,,,,
Nợ thuê tài chính ngắn hạn,Nợ thuê tài chính ngắn hạn,Nợ thuê tài chính ngắn hạn,,,,,,,,,,,,
Dưới 1 năm,Nợ thuê tài chính ngắn hạn > Dưới 1 năm,Dưới 1 năm,56.474.403.722,10.419.523.738,46.054.879.984,34.431.379.642,7.468.648.365,26.962.731.277,56474403722.0,10419523738.0,46054879984.0,34431379642.0,7468648365.0,26962731277.0
Nợ thuê tài chính dài hạn,Nợ thuê tài chính dài hạn,Nợ thuê tài chính dài hạn,,,,,,,,,,,,
Từ 1 - 5 năm,Nợ thuê tài chính dài hạn > Từ 1 - 5 năm,Từ 1 - 5 năm,110.179.398.375,11.300.585.622,98.878.812.753,80.624.142.102,11.277.344.106,69.346.797.996,110179398375.0,11300585622.0,98878812753.0,80624142102.0,11277344106.0,69346797996.0
TỔNG CỘNG,Nợ thuê tài chính dài hạn > TỔNG CỘNG,TỔNG CỘNG,166.653.802.097,21.720.109.360,144.933.692.737,115.055.521.744,18.745.992.471,96.309.529.273,166653802097.0,21720109360.0,144933692737.0,115055521744.0,18745992471.0,96309529273.0
