row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nghiệp vụ,Số cuối năm,VND Số đầu năm,numeric__Mối quan hệ,numeric__Nghiệp vụ,numeric__Số cuối năm,numeric__VND Số đầu năm
Phải trả người bán,Phải trả người bán,Phải trả người bán,Phải trả người bán,Phải trả người bán,Phải trả người bán,Phải trả người bán,,,,
Công ty TNHH Đầu tư và Du lịch Hoa Sen,Phải trả người bán > Công ty TNHH Đầu tư và Du lịch Hoa Sen,Công ty TNHH Đầu tư và Du lịch Hoa Sen,Bên liên quan,Mua nguyên vật liệu,137.943.985,20.707.019,,,137943985.0,20707019.0
Người mua trả tiền trước,Người mua trả tiền trước,Người mua trả tiền trước,Người mua trả tiền trước,Người mua trả tiền trước,Người mua trả tiền trước,Người mua trả tiền trước,,,,
Công ty TNHH Đầu tư và Du lịch Hoa Sen,Người mua trả tiền trước > Công ty TNHH Đầu tư và Du lịch Hoa Sen,Công ty TNHH Đầu tư và Du lịch Hoa Sen,Bên liên quan,Mua nguyên vật liệu,2.418.576.540,3.849.977,,,2418576540.0,3849977.0
"Phải trả, phải nộp ngắn hạn khác","Phải trả, phải nộp ngắn hạn khác","Phải trả, phải nộp ngắn hạn khác","Phải trả, phải nộp ngắn hạn khác","Phải trả, phải nộp ngắn hạn khác","Phải trả, phải nộp ngắn hạn khác","Phải trả, phải nộp ngắn hạn khác",,,,
DNTN Kinh doanh Bất động sản Hương Sen,"Phải trả, phải nộp ngắn hạn khác > DNTN Kinh doanh Bất động sản Hương Sen",DNTN Kinh doanh Bất động sản Hương Sen,Bên liên quan,Trả lại tiền mua đất,1.000.000.000,-,,,1000000000.0,
