row_label_raw,row_label_full,Ông Trần Ngọc Chu,Tổng Giám đốc,col_2,numeric__Tổng Giám đốc,numeric__col_2
Ông Hoàng Đức Huy,Ông Hoàng Đức Huy,Ông Hoàng Đức Huy,Phó Tổng Giám đốc,,,
Ông Trần Quốc Trí,Ông Trần Quốc Trí,Ông Trần Quốc Trí,Phó Tổng Giám đốc,,,
Ông Vũ Văn Thanh,Ông Vũ Văn Thanh,Ông Vũ Văn Thanh,Phó Tổng Giám đốc,,,
Ông Nguyễn Minh Khoa,Ông Nguyễn Minh Khoa,Ông Nguyễn Minh Khoa,Phó Tổng Giám đốc,,,
Ông Hồ Thanh Hiếu,Ông Hồ Thanh Hiếu,Ông Hồ Thanh Hiếu,Phó Tổng Giám đốc,,,
Ông Nguyễn Văn Quý,Ông Nguyễn Văn Quý,Ông Nguyễn Văn Quý,Phó Tổng Giám đốc,,,
Ông Phan Duy Quang,Ông Phan Duy Quang,Ông Phan Duy Quang,Quyền Phó Tổng Giám đốc,bổ nhiệm ngày 29 tháng 7 năm 2015,,
