row_label_raw,row_label_full,col_0,2017Triệu VND,2016Triệu VND,numeric__2017Triệu VND,numeric__2016Triệu VND
"1. Thuế, lệ phí và phí","1. Thuế, lệ phí và phí","1. Thuế, lệ phí và phí",19.560,16.440,19560.0,16440.0
2. Lương và các chi phí liên quan,2. Lương và các chi phí liên quan,2. Lương và các chi phí liên quan,420.328,359.167,420328.0,359167.0
Trong đó:,Trong đó:,Trong đó:,,,,
▪ Lương và phụ cấp,Trong đó: > ▪ Lương và phụ cấp,▪ Lương và phụ cấp,367.490,311.233,367490.0,311233.0
▪ Các khoản đóng góp theo lương,Trong đó: > ▪ Các khoản đóng góp theo lương,▪ Các khoản đóng góp theo lương,28.059,26.087,28059.0,26087.0
▪ Chi phí khác,Trong đó: > ▪ Chi phí khác,▪ Chi phí khác,24.779,21.847,24779.0,21847.0
3. Chi về tài sản,Trong đó: > 3. Chi về tài sản,3. Chi về tài sản,159.144,130.486,159144.0,130486.0
Trong đó:,Trong đó:,Trong đó:,,,,
▪ Chi phí khấu hao tài sản cố định,Trong đó: > ▪ Chi phí khấu hao tài sản cố định,▪ Chi phí khấu hao tài sản cố định,58.447,47.606,58447.0,47606.0
▪ Chi phí thuê tài sản,Trong đó: > ▪ Chi phí thuê tài sản,▪ Chi phí thuê tài sản,47.891,46.188,47891.0,46188.0
"▪ Chi thuê sửa chữa, bảo trì","Trong đó: > ▪ Chi thuê sửa chữa, bảo trì","▪ Chi thuê sửa chữa, bảo trì",35.475,26.038,35475.0,26038.0
▪ Chi mua sắm công cụ lao động,Trong đó: > ▪ Chi mua sắm công cụ lao động,▪ Chi mua sắm công cụ lao động,16.821,10.417,16821.0,10417.0
▪ Chi phí khác,Trong đó: > ▪ Chi phí khác,▪ Chi phí khác,510,237,510.0,237.0
4. Chi phí quản lý,Trong đó: > 4. Chi phí quản lý,4. Chi phí quản lý,133.126,120.378,133126.0,120378.0
Trong đó:,Trong đó:,Trong đó:,,,,
"▪ Chi phí tiếp thị, khuyến mại và in ấn","Trong đó: > ▪ Chi phí tiếp thị, khuyến mại và in ấn","▪ Chi phí tiếp thị, khuyến mại và in ấn",37.629,34.178,37629.0,34178.0
▪ Công tác phí,Trong đó: > ▪ Công tác phí,▪ Công tác phí,3.541,3.640,3541.0,3640.0
"▪ Chi phí điện nước, vệ sinh cơ quan, xăng dầu","Trong đó: > ▪ Chi phí điện nước, vệ sinh cơ quan, xăng dầu","▪ Chi phí điện nước, vệ sinh cơ quan, xăng dầu",25.544,22.295,25544.0,22295.0
"▪ Chi phí thông tin liên lạc, nghiên cứu ứng dụng khoa học công nghệ","Trong đó: > ▪ Chi phí thông tin liên lạc, nghiên cứu ứng dụng khoa học công nghệ","▪ Chi phí thông tin liên lạc, nghiên cứu ứng dụng khoa học công nghệ",22.603,18.628,22603.0,18628.0
▪ Chi phí đào tạo,Trong đó: > ▪ Chi phí đào tạo,▪ Chi phí đào tạo,634,1.987,634.0,1987.0
"▪ Chi phí hội nghị, lễ tân, khách tiết","Trong đó: > ▪ Chi phí hội nghị, lễ tân, khách tiết","▪ Chi phí hội nghị, lễ tân, khách tiết",37.068,32.051,37068.0,32051.0
▪ Khác,Trong đó: > ▪ Khác,▪ Khác,6.107,7.599,6107.0,7599.0
"5. Chi nộp phí bảo hiểm, bảo toàn tiền gửi","Trong đó: > 5. Chi nộp phí bảo hiểm, bảo toàn tiền gửi","5. Chi nộp phí bảo hiểm, bảo toàn tiền gửi",33.896,28.767,33896.0,28767.0
6. Chi phí dự phòng rủi ro các tài sản Có nội bảng,Trong đó: > 6. Chi phí dự phòng rủi ro các tài sản Có nội bảng,6. Chi phí dự phòng rủi ro các tài sản Có nội bảng,2.063,-,2063.0,
,,,768.117,655.238,768117.0,655238.0
