row_label_raw,row_label_full,col_0,31/12/2017Triệu VND,31/12/2016Triệu VND,numeric__31/12/2017Triệu VND,numeric__31/12/2016Triệu VND
Tiền gửi không kỳ hạn bằng VND,Tiền gửi không kỳ hạn bằng VND,Tiền gửi không kỳ hạn bằng VND,5.832,5.753,5832.0,5753.0
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,,,,
Tiền gửi có kỳ hạn bằng VND (i),Tiền gửi có kỳ hạn > Tiền gửi có kỳ hạn bằng VND (i),Tiền gửi có kỳ hạn bằng VND (i),5.534.498,2.672.620,5534498.0,2672620.0
Tiền gửi có kỳ hạn bằng ngoại tệ,Tiền gửi có kỳ hạn > Tiền gửi có kỳ hạn bằng ngoại tệ,Tiền gửi có kỳ hạn bằng ngoại tệ,1.323.075,332.385,1323075.0,332385.0
,,,6.863.405,3.010.758,6863405.0,3010758.0
Vay các tổ chức tín dụng khác,Vay các tổ chức tín dụng khác,Vay các tổ chức tín dụng khác,,,,
Vay các tổ chức tín dụng khác bằng VND (i),Vay các tổ chức tín dụng khác > Vay các tổ chức tín dụng khác bằng VND (i),Vay các tổ chức tín dụng khác bằng VND (i),163.593,465.625,163593.0,465625.0
Vay các tổ chức tín dụng khác bằng ngoại tệ,Vay các tổ chức tín dụng khác > Vay các tổ chức tín dụng khác bằng ngoại tệ,Vay các tổ chức tín dụng khác bằng ngoại tệ,1.040,1.092,1040.0,1092.0
,,,164.633,466.717,164633.0,466717.0
,,,7.028.038,3.477.475,7028038.0,3477475.0
