row_label_raw,row_label_full,2017 > Thuế giá trị gia tăng,Số dưđầu nămTriệu VND > 228,Phát sinh trong năm > Số phải nộpTriệu VND > 3.854,Phát sinh trong năm > Số đã nộpTriệu VND > (3.520),Số dưcuối nămTriệu VND > 562,numeric__Số dưđầu nămTriệu VND > 228,numeric__Phát sinh trong năm > Số phải nộpTriệu VND > 3.854,numeric__Phát sinh trong năm > Số đã nộpTriệu VND > (3.520),numeric__Số dưcuối nămTriệu VND > 562
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,22.813,46.990,(53.496),16.307,22813.0,46990.0,-53496.0,16307.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,1.900,10.191,(10.031),2.060,1900.0,10191.0,-10031.0,2060.0
,,,24.941,61.035,(67.047),18.929,24941.0,61035.0,-67047.0,18929.0
2016,2016,2016,Số dưđầu nămTriệu VND,Phát sinh trong năm,Phát sinh trong năm,Số dưcuối nămTriệu VND,,,,
2016,2016,2016,Số dưđầu nămTriệu VND,Số phải nộpTriệu VND,Số đã nộpTriệu VND,Số dưcuối nămTriệu VND,,,,
Thuế giá trị gia tăng,2016 > Thuế giá trị gia tăng,Thuế giá trị gia tăng,149,2.506,(2.427),228,149.0,2506.0,-2427.0,228.0
Thuế thu nhập doanh nghiệp,2016 > Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,45.707,28.221,(51.115),22.813,45707.0,28221.0,-51115.0,22813.0
Thuế thu nhập cá nhân,2016 > Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,6.678,10.793,(15.571),1.900,6678.0,10793.0,-15571.0,1900.0
,,,52.534,41.520,(69.113),24.941,52534.0,41520.0,-69113.0,24941.0
