row_label_raw,row_label_full,col_0,Năm kết thúc ngày,Năm kết thúc ngày_1,numeric__Năm kết thúc ngày,numeric__Năm kết thúc ngày_1
,,,30/9/2021VND,30/9/2020VND,,
Chi phí thuế hiện hành,Chi phí thuế hiện hành,Chi phí thuế hiện hành,Chi phí thuế hiện hành,Chi phí thuế hiện hành,,
Năm hiện hành,Chi phí thuế hiện hành > Năm hiện hành,Năm hiện hành,515.776.476.827,158.373.188.664,515776476827.0,158373188664.0
Dự phòng thiếu những năm trước,Chi phí thuế hiện hành > Dự phòng thiếu những năm trước,Dự phòng thiếu những năm trước,-,13.853.323.303,,13853323303.0
,,,515.776.476.827,172.226.511.967,515776476827.0,172226511967.0
Lợi ích thuế thu nhập hoãn lại,Lợi ích thuế thu nhập hoãn lại,Lợi ích thuế thu nhập hoãn lại,Lợi ích thuế thu nhập hoãn lại,Lợi ích thuế thu nhập hoãn lại,,
Hoàn nhập các khoản chênh lệch tạm thời,Lợi ích thuế thu nhập hoãn lại > Hoàn nhập các khoản chênh lệch tạm thời,Hoàn nhập các khoản chênh lệch tạm thời,(47.359.805.957),(18.653.863.474),-47359805957.0,-18653863474.0
,,,468.416.670.870,153.572.648.493,468416670870.0,153572648493.0
