row_label_raw,row_label_full,col_0,Năm kết thúc ngày,Năm kết thúc ngày_1,numeric__Năm kết thúc ngày,numeric__Năm kết thúc ngày_1
,,,30/9/2021VND,30/9/2020VND,,
Chi phí cho hoạt động từ thiện,Chi phí cho hoạt động từ thiện,Chi phí cho hoạt động từ thiện,8.190.000.000,-,8190000000.0,
Lỗ do thanh lý tài sản cố định,Lỗ do thanh lý tài sản cố định,Lỗ do thanh lý tài sản cố định,-,10.944.854.184,,10944854184.0
Các khoản khác,Các khoản khác,Các khoản khác,2.974.052.377,5.738.407.827,2974052377.0,5738407827.0
,,,11.164.052.377,16.683.262.011,11164052377.0,16683262011.0
