row_label_raw,row_label_full,col_0,Bộ phận chia theo khu vực địa lý,Bộ phận chia theo khu vực địa lý_1,Bộ phận chia theo khu vực địa lý_2,numeric__Bộ phận chia theo khu vực địa lý,numeric__Bộ phận chia theo khu vực địa lý_1,numeric__Bộ phận chia theo khu vực địa lý_2
,,,Trong nước VND,Nước ngoài VND,Tổng VND,,,
Năm kết thúc ngày30 tháng 9 năm 2021,Năm kết thúc ngày30 tháng 9 năm 2021,Năm kết thúc ngày30 tháng 9 năm 2021,Năm kết thúc ngày30 tháng 9 năm 2021,Năm kết thúc ngày30 tháng 9 năm 2021,Năm kết thúc ngày30 tháng 9 năm 2021,,,
Doanh thu,Năm kết thúc ngày30 tháng 9 năm 2021 > Doanh thu,Doanh thu,57.968.328.131.963,28.298.680.302.469,86.267.008.434.432,57968328131963.0,28298680302469.0,86267008434432.0
Giá vốn,Năm kết thúc ngày30 tháng 9 năm 2021 > Giá vốn,Giá vốn,(54.931.238.317.407),(25.569.490.108.878),(80.500.728.426.285),-54931238317407.0,-25569490108878.0,-80500728426285.0
,,,3.037.089.814.556,2.729.190.193.591,5.766.280.008.147,3037089814556.0,2729190193591.0,5766280008147.0
Năm kết thúc ngày30 tháng 9 năm 2020,Năm kết thúc ngày30 tháng 9 năm 2020,Năm kết thúc ngày30 tháng 9 năm 2020,Năm kết thúc ngày30 tháng 9 năm 2020,Năm kết thúc ngày30 tháng 9 năm 2020,Năm kết thúc ngày30 tháng 9 năm 2020,,,
Doanh thu,Năm kết thúc ngày30 tháng 9 năm 2020 > Doanh thu,Doanh thu,34.982.290.211.381,9.970.568.818.648,44.952.859.030.029,34982290211381.0,9970568818648.0,44952859030029.0
Giá vốn,Năm kết thúc ngày30 tháng 9 năm 2020 > Giá vốn,Giá vốn,(32.656.090.830.938),(9.473.928.942.454),(42.130.019.773.392),-32656090830938.0,-9473928942454.0,-42130019773392.0
,,,2.326.199.380.443,496.639.876.194,2.822.839.256.637,2326199380443.0,496639876194.0,2822839256637.0
