row_label_raw,row_label_full,col_0,Năm kết thúc ngày,Năm kết thúc ngày_1,numeric__Năm kết thúc ngày,numeric__Năm kết thúc ngày_1
,,,30/9/2021VND,30/9/2020VND,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,48.265.344.770,128.815.049.868,48265344770.0,128815049868.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,33.716.445.821,12.783.913.427,33716445821.0,12783913427.0
Chuyển từ xây dựng cơ bản dở dang,Chuyển từ xây dựng cơ bản dở dang,Chuyển từ xây dựng cơ bản dở dang,-,3.150.626.219,,3150626219.0
Chuyển sang từ tài sản cố định hữu hình,Chuyển sang từ tài sản cố định hữu hình,Chuyển sang từ tài sản cố định hữu hình,-,(163.628.065),,-163628065.0
Chuyển (sang)/từ chi phí trả trước ngắn hạn,Chuyển (sang)/từ chi phí trả trước ngắn hạn,Chuyển (sang)/từ chi phí trả trước ngắn hạn,(3.500.000),240.769.417,-3500000.0,240769417.0
Phân bổ trong năm,Phân bổ trong năm,Phân bổ trong năm,(43.208.346.116),(96.551.161.921),-43208346116.0,-96551161921.0
Thanh lý,Thanh lý,Thanh lý,(89.938.540),(10.224.175),-89938540.0,-10224175.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,38.680.005.935,48.265.344.770,38680005935.0,48265344770.0
