row_label_raw,row_label_full,col_0,TÀI SẢN,Mã số,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Mã số,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
A.,A.,A.,TÀI SẢN NGẮN HẠN,100,,70.037.843.623.909,71.378.849.372.517,,100.0,,70037843623909.0,71378849372517.0
I.,I.,I.,Tiền và các khoản tương đương tiền,110,5,7.517.662.023.136,28.917.490.714.393,,110.0,5.0,7517662023136.0,28917490714393.0
1.,1.,1.,Tiền,111,,217.662.023.136,532.861.018.884,,111.0,,217662023136.0,532861018884.0
2.,2.,2.,Các khoản tương đương tiền,112,,7.300.000.000.000,28.384.629.695.509,,112.0,,7300000000000.0,28384629695509.0
II.,II.,II.,Đầu tư tài chính ngắn hạn,120,6,36.035.629.695.509,13.952.000.000.000,,120.0,6.0,36035629695509.0,13952000000000.0
1.,1.,1.,Đầu tư nằm giữ đến ngày đáo hạn,123,,36.035.629.695.509,13.952.000.000.000,,123.0,,36035629695509.0,13952000000000.0
III.,III.,III.,Các khoản phải thu ngắn hạn,130,,13.566.052.555.460,12.498.820.038.610,,130.0,,13566052555460.0,12498820038610.0
1.,1.,1.,Phải thu ngắn hạn của khách hàng,131,7,12.875.277.533.995,11.928.035.101.224,,131.0,7.0,12875277533995.0,11928035101224.0
2.,2.,2.,Trả trước cho người bán ngắn hạn,132,8,379.091.870.556,294.171.663.545,,132.0,8.0,379091870556.0,294171663545.0
3.,3.,3.,Phải thu ngắn hạn khác,136,9,311.683.150.909,276.613.273.841,,136.0,9.0,311683150909.0,276613273841.0
IV.,IV.,IV.,Hàng tồn kho,140,10,12.648.516.367.851,15.861.799.012.535,,140.0,10.0,12648516367851.0,15861799012535.0
1.,1.,1.,Hàng tồn kho,141,,12.779.532.285.758,15.861.799.012.535,,141.0,,12779532285758.0,15861799012535.0
2.,2.,2.,Dự phòng giảm giá hàng tồn kho,149,,(131.015.917.907),-,,149.0,,-131015917907.0,
V.,V.,V.,Tài sản ngắn hạn khác,150,,269.982.981.953,148.739.606.979,,150.0,,269982981953.0,148739606979.0
1.,1.,1.,Chi phí trả trước ngắn hạn,151,11,131.701.185.968,59.841.294.554,,151.0,11.0,131701185968.0,59841294554.0
2.,2.,2.,Thuế giá trị gia tăng được khấu trừ,152,,135.240.896.106,-,,152.0,,135240896106.0,
3.,3.,3.,Thuế và các khoản khác phải thu Nhà nước,153,17,3.040.899.879,88.898.312.425,,153.0,17.0,3040899879.0,88898312425.0
B.,B.,B.,TÀI SẢN DÀI HẠN,200,,14.966.574.909.862,16.973.290.955.548,,200.0,,14966574909862.0,16973290955548.0
I.,I.,I.,Các khoản phải thu dài hạn,210,,548.141.960.657,548.657.960.657,,210.0,,548141960657.0,548657960657.0
1.,1.,1.,Trả trước cho người bán dài hạn,212,8,548.106.960.657,548.106.960.657,,212.0,8.0,548106960657.0,548106960657.0
2.,2.,2.,Phải thu dài hạn khác,216,9,35.000.000,551.000.000,,216.0,9.0,35000000.0,551000000.0
II.,II.,II.,Tài sản cố định,220,,11.216.707.025.213,13.175.935.216.053,,220.0,,11216707025213.0,13175935216053.0
1.,1.,1.,Tài sản cố định hữu hình,221,12,11.083.874.251.045,12.980.388.354.883,,221.0,12.0,11083874251045.0,12980388354883.0
,,,- Nguyễn giá,222,,46.268.191.924.546,46.071.573.229.607,,222.0,,46268191924546.0,46071573229607.0
,,,- Giá trị hao mòn lũy kế,223,,(35.184.317.673.501),(33.091.184.874.724),,223.0,,-35184317673501.0,-33091184874724.0
2.,2.,2.,Tài sản cố định vô hình,227,13,132.832.774.168,195.546.861.170,,227.0,13.0,132832774168.0,195546861170.0
,,,- Nguyên giá,228,,1.020.363.845.084,1.002.937.389.084,,228.0,,1020363845084.0,1002937389084.0
,,,- Giá trị hao mòn lũy kế,229,,(887.531.070.916),(807.390.527.914),,229.0,,-887531070916.0,-807390527914.0
III.,III.,III.,Tài sản dở dang dài hạn,240,,2.031.672.661.593,1.352.499.633.312,,240.0,,2031672661593.0,1352499633312.0
1.,1.,1.,Chi phí xây dựng cơ bản dở dang,242,14,2.031.672.661.593,1.352.499.633.312,,242.0,14.0,2031672661593.0,1352499633312.0
IV.,IV.,IV.,Đầu tư tài chính dài hạn,250,6,155.264.203.980,155.429.388.668,,250.0,6.0,155264203980.0,155429388668.0
1.,1.,1.,Đầu tư vào công ty con,251,,145.892.845.365,145.892.845.365,,251.0,,145892845365.0,145892845365.0
2.,2.,2.,Đầu tư góp vốn vào đơn vị khác,253,,217.016.028.927,217.016.028.927,,253.0,,217016028927.0,217016028927.0
3.,3.,3.,Dự phòng đầu tư tài chính dài hạn,254,,(207.644.670.312),(207.479.485.624),,254.0,,-207644670312.0,-207479485624.0
V.,V.,V.,Tài sản dài hạn khác,260,,1.014.789.058.419,1.740.768.756.858,,260.0,,1014789058419.0,1740768756858.0
1.,1.,1.,Chi phí trả trước dài hạn,261,11,1.014.789.058.419,1.740.768.756.858,,261.0,11.0,1014789058419.0,1740768756858.0
,,,TỔNG CỘNG TÀI SẢN (270=100+200),270,,85.004.418.533.771,88.352.140.328.065,,270.0,,85004418533771.0,88352140328065.0
