row_label_raw,row_label_full,Ông Hoàng Đình Nhật,3.381.022.000,1.728.810.600,numeric__3.381.022.000,numeric__1.728.810.600
Ông Hoàng Ngọc Xuân,Ông Hoàng Ngọc Xuân,Ông Hoàng Ngọc Xuân,2.582.726.000,1.440.370.000,2582726000.0,1440370000.0
Bà Vũ Lan Phương,Bà Vũ Lan Phương,Bà Vũ Lan Phương,502.700.000,262.800.000,502700000.0,262800000.0
