row_label_raw,row_label_full,col_0,Ngày 31 tháng 12 năm 2020,Ngày 31 tháng 12 năm 2020_1,Ngày 31 tháng 12 năm 2020_2,numeric__Ngày 31 tháng 12 năm 2020,numeric__Ngày 31 tháng 12 năm 2020_1,numeric__Ngày 31 tháng 12 năm 2020_2
,,,Tổng khoản thanh toán tiền thuê tài chính,Lãi thuê tài chính,Nợ gốc,,,
Nợ thuê tài chính ngắn hạn\nTừ 1 năm trở xuống,Nợ thuê tài chính ngắn hạn\nTừ 1 năm trở xuống,Nợ thuê tài chính ngắn hạn\nTừ 1 năm trở xuống,107.568.458.179,17.592.731.155,89.975.727.024,107568458179.0,17592731155.0,89975727024.0
Nợ thuê tài chính dài hạn\nTừ 1-5 năm,Nợ thuê tài chính dài hạn\nTừ 1-5 năm,Nợ thuê tài chính dài hạn\nTừ 1-5 năm,133.581.089.228,15.489.483.813,118.091.605.415,133581089228.0,15489483813.0,118091605415.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,241.149.547.407,33.082.214.968,208.067.332.439,241149547407.0,33082214968.0,208067332439.0
