row_label_raw,row_label_full,col_0,Ngày 31 tháng 12 năm 2019,Ngày 31 tháng 12 năm 2019_1,Ngày 31 tháng 12 năm 2019_2,numeric__Ngày 31 tháng 12 năm 2019,numeric__Ngày 31 tháng 12 năm 2019_1,numeric__Ngày 31 tháng 12 năm 2019_2
,,,Tổng khoản thanh toán tiền thuê tài chính,Lãi thuê tài chính,Nợ gốc,,,
Nợ thuê tài chính ngắn hạn\nTừ 1 năm trở xuống,Nợ thuê tài chính ngắn hạn\nTừ 1 năm trở xuống,Nợ thuê tài chính ngắn hạn\nTừ 1 năm trở xuống,125.522.533.292,25.765.718.988,99.756.814.304,125522533292.0,25765718988.0,99756814304.0
Nợ thuê tài chính dài hạn\nTừ 1-5 năm\nTừ 5 năm trở lên,Nợ thuê tài chính dài hạn\nTừ 1-5 năm\nTừ 5 năm trở lên,Nợ thuê tài chính dài hạn\nTừ 1-5 năm\nTừ 5 năm trở lên,232.402.432.321\n4.891.755.113,29.651.959.900\n112.821.506,202.750.472.421\n4.778.933.607,,,
TỔNG CỘNG,Nợ thuê tài chính dài hạn\nTừ 1-5 năm\nTừ 5 năm trở lên > TỔNG CỘNG,TỔNG CỘNG,362.816.720.726,55.530.500.394,307.286.220.332,362816720726.0,55530500394.0,307286220332.0
