row_label_raw,row_label_full,Tên đơn vị,Tên đơn vị_1,Ngày 31 tháng 12 năm 2020 > Giá trị(VND),Ngày 31 tháng 12 năm 2020 > Dự phòng (VND),Ngày 31 tháng 12 năm 2020 > Tỷ lệvốn nằmgiữ,Ngày 31 tháng 12 năm 2020 > Tỷ lệquyềnbiểuquyết,Ngày 31 tháng 12 năm 2019 > Giá trị(VND),Ngày 31 tháng 12 năm 2019 > Dự phòng (VND),Ngày 31 tháng 12 năm 2019 > Tỷ lệvốn nằmgiữ,Ngày 31 tháng 12 năm 2019 > Tỷ lệquyềnbiểuquyết,numeric__Tên đơn vị_1,numeric__Ngày 31 tháng 12 năm 2020 > Giá trị(VND),numeric__Ngày 31 tháng 12 năm 2020 > Dự phòng (VND),numeric__Ngày 31 tháng 12 năm 2020 > Tỷ lệvốn nằmgiữ,numeric__Ngày 31 tháng 12 năm 2020 > Tỷ lệquyềnbiểuquyết,numeric__Ngày 31 tháng 12 năm 2019 > Giá trị(VND),numeric__Ngày 31 tháng 12 năm 2019 > Dự phòng (VND),numeric__Ngày 31 tháng 12 năm 2019 > Tỷ lệvốn nằmgiữ,numeric__Ngày 31 tháng 12 năm 2019 > Tỷ lệquyềnbiểuquyết
Công ty Cổ phần Transeco,Công ty Cổ phần Transeco,Công ty Cổ phần Transeco,(i),20.000.000.000,-,"33,33%","33,33%",20.000.000.000,-,"33,33%","33,33%",,20000000000.0,,0.3333,0.3333,20000000000.0,,0.3333,0.3333
Công ty TNHH Chế biến thực phẩm Dabaco,Công ty TNHH Chế biến thực phẩm Dabaco,Công ty TNHH Chế biến thực phẩm Dabaco,(ii),105.000.000.000,(15.720.818.450),"45,65%","45,65%",90.000.000.000,(12.869.661.000),45%,45%,,105000000000.0,-15720818450.0,0.45649999999999996,0.45649999999999996,90000000000.0,-12869661000.0,0.45,0.45
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,125.000.000.000,(15.720.818.450),,,110.000.000.000,(12.869.661.000),,,,125000000000.0,-15720818450.0,,,110000000000.0,-12869661000.0,,
(i) Công ty Cổ phần Transeco,(i) Công ty Cổ phần Transeco,(i) Công ty Cổ phần Transeco,(i) Công ty Cổ phần Transeco,(i) Công ty Cổ phần Transeco,(i) Công ty Cổ phần Transeco,(i) Công ty Cổ phần Transeco,(i) Công ty Cổ phần Transeco,(i) Công ty Cổ phần Transeco,(i) Công ty Cổ phần Transeco,(i) Công ty Cổ phần Transeco,(i) Công ty Cổ phần Transeco,,,,,,,,,
Công ty Cổ phần Transeco là một công ty cổ phần được thành lập theo Giấy Chứng nhận Đăng ký Kinh doanh số 2300942823 do Sở Kế hoạch và Đầu tư tỉnh Bắc Ninh cấp ngày 13 tháng 7 năm 2016. Hoạt động chính theo Giấy Chứng nhận Đăng ký Kinh doanh của công ty này là cung cấp dịch vụ vận chuyển và vận tải.,Công ty Cổ phần Transeco là một công ty cổ phần được thành lập theo Giấy Chứng nhận Đăng ký Kinh doanh số 2300942823 do Sở Kế hoạch và Đầu tư tỉnh Bắc Ninh cấp ngày 13 tháng 7 năm 2016. Hoạt động chính theo Giấy Chứng nhận Đăng ký Kinh doanh của công ty này là cung cấp dịch vụ vận chuyển và vận tải.,Công ty Cổ phần Transeco là một công ty cổ phần được thành lập theo Giấy Chứng nhận Đăng ký Kinh doanh số 2300942823 do Sở Kế hoạch và Đầu tư tỉnh Bắc Ninh cấp ngày 13 tháng 7 năm 2016. Hoạt động chính theo Giấy Chứng nhận Đăng ký Kinh doanh của công ty này là cung cấp dịch vụ vận chuyển và vận tải.,Công ty Cổ phần Transeco là một công ty cổ phần được thành lập theo Giấy Chứng nhận Đăng ký Kinh doanh số 2300942823 do Sở Kế hoạch và Đầu tư tỉnh Bắc Ninh cấp ngày 13 tháng 7 năm 2016. Hoạt động chính theo Giấy Chứng nhận Đăng ký Kinh doanh của công ty này là cung cấp dịch vụ vận chuyển và vận tải.,Công ty Cổ phần Transeco là một công ty cổ phần được thành lập theo Giấy Chứng nhận Đăng ký Kinh doanh số 2300942823 do Sở Kế hoạch và Đầu tư tỉnh Bắc Ninh cấp ngày 13 tháng 7 năm 2016. Hoạt động chính theo Giấy Chứng nhận Đăng ký Kinh doanh của công ty này là cung cấp dịch vụ vận chuyển và vận tải.,Công ty Cổ phần Transeco là một công ty cổ phần được thành lập theo Giấy Chứng nhận Đăng ký Kinh doanh số 2300942823 do Sở Kế hoạch và Đầu tư tỉnh Bắc Ninh cấp ngày 13 tháng 7 năm 2016. Hoạt động chính theo Giấy Chứng nhận Đăng ký Kinh doanh của công ty này là cung cấp dịch vụ vận chuyển và vận tải.,Công ty Cổ phần Transeco là một công ty cổ phần được thành lập theo Giấy Chứng nhận Đăng ký Kinh doanh số 2300942823 do Sở Kế hoạch và Đầu tư tỉnh Bắc Ninh cấp ngày 13 tháng 7 năm 2016. Hoạt động chính theo Giấy Chứng nhận Đăng ký Kinh doanh của công ty này là cung cấp dịch vụ vận chuyển và vận tải.,Công ty Cổ phần Transeco là một công ty cổ phần được thành lập theo Giấy Chứng nhận Đăng ký Kinh doanh số 2300942823 do Sở Kế hoạch và Đầu tư tỉnh Bắc Ninh cấp ngày 13 tháng 7 năm 2016. Hoạt động chính theo Giấy Chứng nhận Đăng ký Kinh doanh của công ty này là cung cấp dịch vụ vận chuyển và vận tải.,Công ty Cổ phần Transeco là một công ty cổ phần được thành lập theo Giấy Chứng nhận Đăng ký Kinh doanh số 2300942823 do Sở Kế hoạch và Đầu tư tỉnh Bắc Ninh cấp ngày 13 tháng 7 năm 2016. Hoạt động chính theo Giấy Chứng nhận Đăng ký Kinh doanh của công ty này là cung cấp dịch vụ vận chuyển và vận tải.,Công ty Cổ phần Transeco là một công ty cổ phần được thành lập theo Giấy Chứng nhận Đăng ký Kinh doanh số 2300942823 do Sở Kế hoạch và Đầu tư tỉnh Bắc Ninh cấp ngày 13 tháng 7 năm 2016. Hoạt động chính theo Giấy Chứng nhận Đăng ký Kinh doanh của công ty này là cung cấp dịch vụ vận chuyển và vận tải.,Công ty Cổ phần Transeco là một công ty cổ phần được thành lập theo Giấy Chứng nhận Đăng ký Kinh doanh số 2300942823 do Sở Kế hoạch và Đầu tư tỉnh Bắc Ninh cấp ngày 13 tháng 7 năm 2016. Hoạt động chính theo Giấy Chứng nhận Đăng ký Kinh doanh của công ty này là cung cấp dịch vụ vận chuyển và vận tải.,Công ty Cổ phần Transeco là một công ty cổ phần được thành lập theo Giấy Chứng nhận Đăng ký Kinh doanh số 2300942823 do Sở Kế hoạch và Đầu tư tỉnh Bắc Ninh cấp ngày 13 tháng 7 năm 2016. Hoạt động chính theo Giấy Chứng nhận Đăng ký Kinh doanh của công ty này là cung cấp dịch vụ vận chuyển và vận tải.,,,,,,,,,
"Công ty này có trụ sở tại Cụm công nghiệp Khắc Niệm, phường Khắc Niệm, thành phố Bắc Ninh, tỉnh Bắc Ninh.","Công ty này có trụ sở tại Cụm công nghiệp Khắc Niệm, phường Khắc Niệm, thành phố Bắc Ninh, tỉnh Bắc Ninh.","Công ty này có trụ sở tại Cụm công nghiệp Khắc Niệm, phường Khắc Niệm, thành phố Bắc Ninh, tỉnh Bắc Ninh.","Công ty này có trụ sở tại Cụm công nghiệp Khắc Niệm, phường Khắc Niệm, thành phố Bắc Ninh, tỉnh Bắc Ninh.","Công ty này có trụ sở tại Cụm công nghiệp Khắc Niệm, phường Khắc Niệm, thành phố Bắc Ninh, tỉnh Bắc Ninh.","Công ty này có trụ sở tại Cụm công nghiệp Khắc Niệm, phường Khắc Niệm, thành phố Bắc Ninh, tỉnh Bắc Ninh.","Công ty này có trụ sở tại Cụm công nghiệp Khắc Niệm, phường Khắc Niệm, thành phố Bắc Ninh, tỉnh Bắc Ninh.","Công ty này có trụ sở tại Cụm công nghiệp Khắc Niệm, phường Khắc Niệm, thành phố Bắc Ninh, tỉnh Bắc Ninh.","Công ty này có trụ sở tại Cụm công nghiệp Khắc Niệm, phường Khắc Niệm, thành phố Bắc Ninh, tỉnh Bắc Ninh.","Công ty này có trụ sở tại Cụm công nghiệp Khắc Niệm, phường Khắc Niệm, thành phố Bắc Ninh, tỉnh Bắc Ninh.","Công ty này có trụ sở tại Cụm công nghiệp Khắc Niệm, phường Khắc Niệm, thành phố Bắc Ninh, tỉnh Bắc Ninh.","Công ty này có trụ sở tại Cụm công nghiệp Khắc Niệm, phường Khắc Niệm, thành phố Bắc Ninh, tỉnh Bắc Ninh.",,,,,,,,,
(ii) Công ty TNHH Chế biến thực phẩm Dabaco,(ii) Công ty TNHH Chế biến thực phẩm Dabaco,(ii) Công ty TNHH Chế biến thực phẩm Dabaco,(ii) Công ty TNHH Chế biến thực phẩm Dabaco,(ii) Công ty TNHH Chế biến thực phẩm Dabaco,(ii) Công ty TNHH Chế biến thực phẩm Dabaco,(ii) Công ty TNHH Chế biến thực phẩm Dabaco,(ii) Công ty TNHH Chế biến thực phẩm Dabaco,(ii) Công ty TNHH Chế biến thực phẩm Dabaco,(ii) Công ty TNHH Chế biến thực phẩm Dabaco,(ii) Công ty TNHH Chế biến thực phẩm Dabaco,(ii) Công ty TNHH Chế biến thực phẩm Dabaco,,,,,,,,,
"Công ty TNHH Chế biến thực phẩm Dabaco là một công ty trách nhiệm hữu hạn được thành lập theo Giấy chứng nhận Đăng ký Kinh doanh số 2300345626 do Sở Kế hoạch và Đầu tư tỉnh Bắc Ninh cấp ngày 4 tháng 9 năm 2008, và theo các Giấy Chứng nhận Đăng ký Doanh nghiệp điều chỉnh sau đó, với lần điều chỉnh gần nhất là lần thứ 13 được cấp ngày 8 tháng 1 năm 2018. Hoạt động chính theo Giấy Chứng nhận Đăng ký Doanh nghiệp của công ty này là giết mỗ, chế biến thịt gia súc, gia cầm; sản xuất thực phẩm và đồ uống.","Công ty TNHH Chế biến thực phẩm Dabaco là một công ty trách nhiệm hữu hạn được thành lập theo Giấy chứng nhận Đăng ký Kinh doanh số 2300345626 do Sở Kế hoạch và Đầu tư tỉnh Bắc Ninh cấp ngày 4 tháng 9 năm 2008, và theo các Giấy Chứng nhận Đăng ký Doanh nghiệp điều chỉnh sau đó, với lần điều chỉnh gần nhất là lần thứ 13 được cấp ngày 8 tháng 1 năm 2018. Hoạt động chính theo Giấy Chứng nhận Đăng ký Doanh nghiệp của công ty này là giết mỗ, chế biến thịt gia súc, gia cầm; sản xuất thực phẩm và đồ uống.","Công ty TNHH Chế biến thực phẩm Dabaco là một công ty trách nhiệm hữu hạn được thành lập theo Giấy chứng nhận Đăng ký Kinh doanh số 2300345626 do Sở Kế hoạch và Đầu tư tỉnh Bắc Ninh cấp ngày 4 tháng 9 năm 2008, và theo các Giấy Chứng nhận Đăng ký Doanh nghiệp điều chỉnh sau đó, với lần điều chỉnh gần nhất là lần thứ 13 được cấp ngày 8 tháng 1 năm 2018. Hoạt động chính theo Giấy Chứng nhận Đăng ký Doanh nghiệp của công ty này là giết mỗ, chế biến thịt gia súc, gia cầm; sản xuất thực phẩm và đồ uống.","Công ty TNHH Chế biến thực phẩm Dabaco là một công ty trách nhiệm hữu hạn được thành lập theo Giấy chứng nhận Đăng ký Kinh doanh số 2300345626 do Sở Kế hoạch và Đầu tư tỉnh Bắc Ninh cấp ngày 4 tháng 9 năm 2008, và theo các Giấy Chứng nhận Đăng ký Doanh nghiệp điều chỉnh sau đó, với lần điều chỉnh gần nhất là lần thứ 13 được cấp ngày 8 tháng 1 năm 2018. Hoạt động chính theo Giấy Chứng nhận Đăng ký Doanh nghiệp của công ty này là giết mỗ, chế biến thịt gia súc, gia cầm; sản xuất thực phẩm và đồ uống.","Công ty TNHH Chế biến thực phẩm Dabaco là một công ty trách nhiệm hữu hạn được thành lập theo Giấy chứng nhận Đăng ký Kinh doanh số 2300345626 do Sở Kế hoạch và Đầu tư tỉnh Bắc Ninh cấp ngày 4 tháng 9 năm 2008, và theo các Giấy Chứng nhận Đăng ký Doanh nghiệp điều chỉnh sau đó, với lần điều chỉnh gần nhất là lần thứ 13 được cấp ngày 8 tháng 1 năm 2018. Hoạt động chính theo Giấy Chứng nhận Đăng ký Doanh nghiệp của công ty này là giết mỗ, chế biến thịt gia súc, gia cầm; sản xuất thực phẩm và đồ uống.","Công ty TNHH Chế biến thực phẩm Dabaco là một công ty trách nhiệm hữu hạn được thành lập theo Giấy chứng nhận Đăng ký Kinh doanh số 2300345626 do Sở Kế hoạch và Đầu tư tỉnh Bắc Ninh cấp ngày 4 tháng 9 năm 2008, và theo các Giấy Chứng nhận Đăng ký Doanh nghiệp điều chỉnh sau đó, với lần điều chỉnh gần nhất là lần thứ 13 được cấp ngày 8 tháng 1 năm 2018. Hoạt động chính theo Giấy Chứng nhận Đăng ký Doanh nghiệp của công ty này là giết mỗ, chế biến thịt gia súc, gia cầm; sản xuất thực phẩm và đồ uống.","Công ty TNHH Chế biến thực phẩm Dabaco là một công ty trách nhiệm hữu hạn được thành lập theo Giấy chứng nhận Đăng ký Kinh doanh số 2300345626 do Sở Kế hoạch và Đầu tư tỉnh Bắc Ninh cấp ngày 4 tháng 9 năm 2008, và theo các Giấy Chứng nhận Đăng ký Doanh nghiệp điều chỉnh sau đó, với lần điều chỉnh gần nhất là lần thứ 13 được cấp ngày 8 tháng 1 năm 2018. Hoạt động chính theo Giấy Chứng nhận Đăng ký Doanh nghiệp của công ty này là giết mỗ, chế biến thịt gia súc, gia cầm; sản xuất thực phẩm và đồ uống.","Công ty TNHH Chế biến thực phẩm Dabaco là một công ty trách nhiệm hữu hạn được thành lập theo Giấy chứng nhận Đăng ký Kinh doanh số 2300345626 do Sở Kế hoạch và Đầu tư tỉnh Bắc Ninh cấp ngày 4 tháng 9 năm 2008, và theo các Giấy Chứng nhận Đăng ký Doanh nghiệp điều chỉnh sau đó, với lần điều chỉnh gần nhất là lần thứ 13 được cấp ngày 8 tháng 1 năm 2018. Hoạt động chính theo Giấy Chứng nhận Đăng ký Doanh nghiệp của công ty này là giết mỗ, chế biến thịt gia súc, gia cầm; sản xuất thực phẩm và đồ uống.","Công ty TNHH Chế biến thực phẩm Dabaco là một công ty trách nhiệm hữu hạn được thành lập theo Giấy chứng nhận Đăng ký Kinh doanh số 2300345626 do Sở Kế hoạch và Đầu tư tỉnh Bắc Ninh cấp ngày 4 tháng 9 năm 2008, và theo các Giấy Chứng nhận Đăng ký Doanh nghiệp điều chỉnh sau đó, với lần điều chỉnh gần nhất là lần thứ 13 được cấp ngày 8 tháng 1 năm 2018. Hoạt động chính theo Giấy Chứng nhận Đăng ký Doanh nghiệp của công ty này là giết mỗ, chế biến thịt gia súc, gia cầm; sản xuất thực phẩm và đồ uống.","Công ty TNHH Chế biến thực phẩm Dabaco là một công ty trách nhiệm hữu hạn được thành lập theo Giấy chứng nhận Đăng ký Kinh doanh số 2300345626 do Sở Kế hoạch và Đầu tư tỉnh Bắc Ninh cấp ngày 4 tháng 9 năm 2008, và theo các Giấy Chứng nhận Đăng ký Doanh nghiệp điều chỉnh sau đó, với lần điều chỉnh gần nhất là lần thứ 13 được cấp ngày 8 tháng 1 năm 2018. Hoạt động chính theo Giấy Chứng nhận Đăng ký Doanh nghiệp của công ty này là giết mỗ, chế biến thịt gia súc, gia cầm; sản xuất thực phẩm và đồ uống.","Công ty TNHH Chế biến thực phẩm Dabaco là một công ty trách nhiệm hữu hạn được thành lập theo Giấy chứng nhận Đăng ký Kinh doanh số 2300345626 do Sở Kế hoạch và Đầu tư tỉnh Bắc Ninh cấp ngày 4 tháng 9 năm 2008, và theo các Giấy Chứng nhận Đăng ký Doanh nghiệp điều chỉnh sau đó, với lần điều chỉnh gần nhất là lần thứ 13 được cấp ngày 8 tháng 1 năm 2018. Hoạt động chính theo Giấy Chứng nhận Đăng ký Doanh nghiệp của công ty này là giết mỗ, chế biến thịt gia súc, gia cầm; sản xuất thực phẩm và đồ uống.","Công ty TNHH Chế biến thực phẩm Dabaco là một công ty trách nhiệm hữu hạn được thành lập theo Giấy chứng nhận Đăng ký Kinh doanh số 2300345626 do Sở Kế hoạch và Đầu tư tỉnh Bắc Ninh cấp ngày 4 tháng 9 năm 2008, và theo các Giấy Chứng nhận Đăng ký Doanh nghiệp điều chỉnh sau đó, với lần điều chỉnh gần nhất là lần thứ 13 được cấp ngày 8 tháng 1 năm 2018. Hoạt động chính theo Giấy Chứng nhận Đăng ký Doanh nghiệp của công ty này là giết mỗ, chế biến thịt gia súc, gia cầm; sản xuất thực phẩm và đồ uống.",,,,,,,,,
"Công ty này có trụ sở tại Quốc lộ 38, xã Lạc Vệ, huyện Tiên Du, tỉnh Bắc Ninh.","Công ty này có trụ sở tại Quốc lộ 38, xã Lạc Vệ, huyện Tiên Du, tỉnh Bắc Ninh.","Công ty này có trụ sở tại Quốc lộ 38, xã Lạc Vệ, huyện Tiên Du, tỉnh Bắc Ninh.","Công ty này có trụ sở tại Quốc lộ 38, xã Lạc Vệ, huyện Tiên Du, tỉnh Bắc Ninh.","Công ty này có trụ sở tại Quốc lộ 38, xã Lạc Vệ, huyện Tiên Du, tỉnh Bắc Ninh.","Công ty này có trụ sở tại Quốc lộ 38, xã Lạc Vệ, huyện Tiên Du, tỉnh Bắc Ninh.","Công ty này có trụ sở tại Quốc lộ 38, xã Lạc Vệ, huyện Tiên Du, tỉnh Bắc Ninh.","Công ty này có trụ sở tại Quốc lộ 38, xã Lạc Vệ, huyện Tiên Du, tỉnh Bắc Ninh.","Công ty này có trụ sở tại Quốc lộ 38, xã Lạc Vệ, huyện Tiên Du, tỉnh Bắc Ninh.","Công ty này có trụ sở tại Quốc lộ 38, xã Lạc Vệ, huyện Tiên Du, tỉnh Bắc Ninh.","Công ty này có trụ sở tại Quốc lộ 38, xã Lạc Vệ, huyện Tiên Du, tỉnh Bắc Ninh.","Công ty này có trụ sở tại Quốc lộ 38, xã Lạc Vệ, huyện Tiên Du, tỉnh Bắc Ninh.",,,,,,,,,
