row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRÀ,,4.696.126.999.479,5.642.850.781.775,,,4696126999479.0,5642850781775.0
310,310,310,I. Nợ ngắn hạn,,3.189.238.278.373,4.088.413.823.493,,,3189238278373.0,4088413823493.0
311,311,311,1. Phải trả người bán ngắn hạn,14,726.515.215.386,608.131.765.053,,14.0,726515215386.0,608131765053.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,15,519.540.478.693,409.109.633.101,,15.0,519540478693.0,409109633101.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,16,20.696.615.109,11.031.220.523,,16.0,20696615109.0,11031220523.0
314,314,314,4. Phải trả người lao động,,25.508.418.030,22.786.775.030,,,25508418030.0,22786775030.0
315,315,315,5. Chi phí phải trả ngắn hạn,17,60.053.291.535,93.317.868.874,,17.0,60053291535.0,93317868874.0
319,319,319,6. Phải trả ngắn hạn khác,18,182.936.013.604,20.518.568.038,,18.0,182936013604.0,20518568038.0
320,320,320,7. Vay và nợ thuê tài chính ngắn hạn,19,1.631.900.490.134,2.880.455.840.607,,19.0,1631900490134.0,2880455840607.0
322,322,322,"8. Quỹ khen thưởng, phúc lợi",20,22.087.755.882,43.062.152.267,,20.0,22087755882.0,43062152267.0
330,330,330,II. Nợ dài hạn,,1.506.888.721.106,1.554.436.958.282,,,1506888721106.0,1554436958282.0
337,337,337,1. Phải trả dài hạn khác,18,328.450.270.002,260.760.423.954,,18.0,328450270002.0,260760423954.0
338,338,338,2. Vay và nợ thuê tài chính dài hạn,19,1.178.438.451.104,1.293.676.534.328,,19.0,1178438451104.0,1293676534328.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,3.607.407.823.246,2.876.412.826.173,,,3607407823246.0,2876412826173.0
410,410,410,I. Vốn chủ sở hữu,21,3.607.407.823.246,2.876.412.826.173,,21.0,3607407823246.0,2876412826173.0
411,411,411,1. Vốn cổ phần,21.1,1.047.639.110.000,910.998.280.000,,211.0,1047639110000.0,910998280000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,1.047.639.110.000,910.998.280.000,,,1047639110000.0,910998280000.0
412,412,412,2. Thặng dư vốn cổ phần,21.1,418.333.992.221,418.333.992.221,,211.0,418333992221.0,418333992221.0
418,418,418,3. Quỹ đầu tư phát triển,21.1,1.497.607.775.933,1.348.229.907.709,,211.0,1497607775933.0,1348229907709.0
421,421,421,4. Lợi nhuận sau thuế chưa phân phối,21.1,643.826.945.092,198.850.646.243,,211.0,643826945092.0,198850646243.0
421a,421a,421a,- (Lỗ lũy kế)/lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,(68.013.311.072),55.405.064.137,,,-68013311072.0,55405064137.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,711.840.256.164,143.445.582.106,,,711840256164.0,143445582106.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,8.303.534.822.725,8.519.263.607.948,,,8303534822725.0,8519263607948.0
