row_label_raw,row_label_full,a. Phải trả người bán ngắn hạn là các bên liên quan (Chi tiết tại Thuyết minh số 30),Số cuối năm > Giá trị > 257.612.179.027,Số cuối năm > VND Số có khả năng trả nợ > 257.612.179.027,Số đầu năm > Giá trị > 16.875.562.507,Số đầu năm > VND Số có khả năng trả nợ > 16.875.562.507,numeric__Số cuối năm > Giá trị > 257.612.179.027,numeric__Số cuối năm > VND Số có khả năng trả nợ > 257.612.179.027,numeric__Số đầu năm > Giá trị > 16.875.562.507,numeric__Số đầu năm > VND Số có khả năng trả nợ > 16.875.562.507
b. Phải trả người bán ngắn hạn không phải các bên liên quan,b. Phải trả người bán ngắn hạn không phải các bên liên quan,b. Phải trả người bán ngắn hạn không phải các bên liên quan,1.165.184.845.865,1.165.184.845.865,1.215.424.664.564,1.215.424.664.564,1165184845865.0,1165184845865.0,1215424664564.0,1215424664564.0
Công ty Cổ phần Phát triển Công nghệ Viễn thông Tin học Sun Việt,Công ty Cổ phần Phát triển Công nghệ Viễn thông Tin học Sun Việt,Công ty Cổ phần Phát triển Công nghệ Viễn thông Tin học Sun Việt,183.785.623.000,183.785.623.000,92.630.617.200,92.630.617.200,183785623000.0,183785623000.0,92630617200.0,92630617200.0
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,981.399.222.865,981.399.222.865,1.122.794.047.364,1.122.794.047.364,981399222865.0,981399222865.0,1122794047364.0,1122794047364.0
,,,1.422.797.024.892,1.422.797.024.892,1.232.300.227.071,1.232.300.227.071,1422797024892.0,1422797024892.0,1232300227071.0,1232300227071.0
