row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > VNDGiá trịcó thể thu hồi,Số đầu năm > Giá gốc,Số đầu năm > VNDGiá trịcó thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > VNDGiá trịcó thể thu hồi,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > VNDGiá trịcó thể thu hồi
Phải thu khó có khả năng thu hồi,Phải thu khó có khả năng thu hồi,Phải thu khó có khả năng thu hồi,Phải thu khó có khả năng thu hồi,Phải thu khó có khả năng thu hồi,Phải thu khó có khả năng thu hồi,Phải thu khó có khả năng thu hồi,,,,
Phải thu ngắn hạn của khách hàng,Phải thu khó có khả năng thu hồi > Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,326.080.954.122,27.257.886.917,251.769.693.773,21.792.780.654,326080954122.0,27257886917.0,251769693773.0,21792780654.0
,,,326.080.954.122,27.257.886.917,251.769.693.773,21.792.780.654,326080954122.0,27257886917.0,251769693773.0,21792780654.0
Dự phòng phải thu ngắn hạn khó đòi,Phải thu khó có khả năng thu hồi > Dự phòng phải thu ngắn hạn khó đòi,Dự phòng phải thu ngắn hạn khó đòi,Dự phòng phải thu ngắn hạn khó đòi,298.823.067.205,,229.976.913.119,,298823067205.0,,229976913119.0
