row_label_raw,row_label_full,col_0,Dự phòng chung,Dự phòng cụ thể,Tổng cộng,numeric__Dự phòng chung,numeric__Dự phòng cụ thể,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,2.671.071,3.678.942,6.350.013,2671071.0,3678942.0,6350013.0
Dự phòng trích lập trong năm,Dự phòng trích lập trong năm,Dự phòng trích lập trong năm,422.763,5.756.469,6.179.232,422763.0,5756469.0,6179232.0
Sử dụng dự phòng rủi ro tín dụng trong năm,Sử dụng dự phòng rủi ro tín dụng trong năm,Sử dụng dự phòng rủi ro tín dụng trong năm,-,(3.743.581),(3.743.581),,-3743581.0,-3743581.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,3.093.834,5.691.830,8.785.664,3093834.0,5691830.0,8785664.0
